"","X.1","X","Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue","cmu_sylls","BF_TK","BF_TP","LEN_L","N"
"3197",22423,8127,"browse",30,28,27,26,0.588235294,1.491361694,0.333810205,1.462397998,"Verb",30,1,"Verb",30,2.783195836,1,751.23,44.2,6,0
"3198",22429,8182,"brutalize",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,225.85,50.5,9,0
"3199",22437,8265,"budge",104,83,84,78,2.039215686,2.021189299,0.989508822,1.924279286,"Verb",103,1,"Verb",103,3.313023441,1,374.84,26.5,5,5
"3200",22471,8565,"burglarize",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Verb",3,1,"Verb",3,1.893894133,3,122.37,35,10,0
"3201",22507,9012,"calcify",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,349.86,46,7,0
"3202",22510,9018,"calculate",106,85,95,79,2.078431373,2.029383778,1.013352408,1.934498451,"Verb",106,1,"Verb",106,3.32121792,3,207.36,54.13,9,0
"3203",22529,9344,"canonize",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Verb",2,1,"Verb",2,1.768955397,3,285.73,55.43,8,0
"3204",22545,9494,"captivate",9,9,9,9,0.176470588,1,0.107296137,1,"Verb",9,1,"Verb",9,2.291834142,3,259.36,54.13,9,0
"3205",22572,9938,"castigate",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,323.58,67.5,9,0
"3206",22576,9994,"catalyze",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,254.81,36.57,8,0
"3207",22590,10154,"cauterize",15,15,10,10,0.294117647,1.204119983,0.178826896,1.204119983,"Verb",15,1,"Verb",15,2.495954125,3,426.48,78.5,9,0
"3208",22596,10229,"cease",445,298,234,203,8.725490196,2.649334859,3.552694325,2.475671188,"Verb",444,1,"Verb",444,3.941169001,1,2324.8,46.25,5,3
"3209",22600,10242,"cede",6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,"Verb",6,1,"Verb",6,2.136932182,1,674.19,8.33,4,1
"3210",22603,10253,"celebrate",1268,990,1209,968,24.8627451,3.103461622,11.80257511,2.996073654,"Verb",1265,1,"Verb",1265,4.395295764,3,311.59,53.13,9,0
"3211",22609,10352,"centralize",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,195.02,50.44,10,0
"3212",22613,10425,"certify",25,22,25,22,0.490196078,1.414973348,0.262279447,1.361727836,"Verb",25,1,"Verb",25,2.70680749,3,967.56,67.67,7,0
"3213",22655,11024,"chickening",16,15,15,14,0.31372549,1.230448921,0.178826896,1.204119983,"Verb",16,1,"Verb",16,2.522283064,3,500.34,137.89,10,1
"3214",22656,11041,"chide",5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,"Verb",5,1,"Verb",5,2.069985393,1,2242.78,32.25,5,2
"3215",22664,11219,"chlorinate",2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,"Verb",2,1,"Verb",2,1.768955397,3,179.26,45.33,10,0
"3216",22666,11298,"choose",2451,1625,2281,1553,48.05882353,3.389520466,19.37291369,3.211120541,"Verb",2449,1,"Verb",2449,4.681354608,1,1131.7,43,6,1
"3217",22696,11569,"circulate",47,41,41,39,0.921568627,1.681241237,0.488793515,1.62324929,"Verb",47,1,"Verb",47,2.97307538,3,202.83,46.63,9,0
"3218",22699,11595,"circumvent",26,24,23,23,0.509803922,1.431363764,0.286123033,1.397940009,"Verb",26,1,"Verb",26,2.723197906,3,360.05,33.33,10,0
"3219",22703,11657,"civilize",8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,"Verb",8,1,"Verb",8,2.246076652,3,224.49,54.29,8,0
"3220",22721,11754,"clarify",114,107,109,104,2.235294118,2.06069784,1.275631855,2.033423755,"Verb",114,1,"Verb",114,3.352531982,3,610,70.67,7,1
"3221",22725,11790,"classify",32,32,31,31,0.62745098,1.51851394,0.381497377,1.51851394,"Verb",32,1,"Verb",32,2.810348082,3,233.45,42,8,0
"3222",22730,11843,"cleanse",74,61,62,52,1.450980392,1.875061263,0.727229375,1.792391689,"Verb",73,1,"Verb",73,3.166895406,1,884.69,48.33,7,0
"3223",22734,11869,"cleave",10,9,5,5,0.196078431,1.041392685,0.107296137,1,"Verb",10,1,"Verb",10,2.333226827,1,324.17,33.2,6,0
"3224",22737,11875,"cleek",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,1,710.7,27.75,5,4
"3225",22746,11960,"cling",128,106,112,99,2.509803922,2.11058971,1.263710062,2.029383778,"Verb",127,1,"Verb",127,3.402423852,1,2791.66,47.5,5,5
"3226",22773,12191,"coalesce",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Verb",3,1,"Verb",3,1.893894133,3,449.33,51.29,8,0
"3227",22777,12226,"coauthored",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,498.98,87.78,10,0
"3228",22784,12348,"codify",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,550.13,39.6,6,1
"3229",22789,12377,"coexist",25,22,25,22,0.490196078,1.414973348,0.262279447,1.361727836,"Verb",24,1,"Verb",24,2.70680749,3,675.17,62.17,7,0
"3230",22793,12405,"cogitate",3,2,2,2,0.058823529,0.602059991,0.023843586,0.477121255,"Verb",3,1,"Verb",3,1.893894133,3,661.84,75.43,8,0
"3231",22801,12453,"coincide",40,40,40,40,0.784313725,1.612783857,0.476871722,1.612783857,"Verb",41,1,"Verb",41,2.904617999,3,462.23,61.57,8,0
"3232",22821,12623,"colonize",13,10,13,10,0.254901961,1.146128036,0.11921793,1.041392685,"Verb",13,1,"Verb",13,2.437962178,3,488.04,65.14,8,0
"3233",22822,12647,"colorize",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,616.93,79.71,8,1
"3234",22838,12777,"commandeer",28,24,25,22,0.549019608,1.462397998,0.286123033,1.397940009,"Verb",28,1,"Verb",28,2.75423214,3,370.82,57.89,10,0
"3235",22849,12837,"commingle",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Verb",2,1,"Verb",2,1.768955397,3,794.95,77.13,9,0
"3236",22867,12982,"compensate",124,112,120,110,2.431372549,2.096910013,1.33524082,2.053078443,"Verb",124,1,"Verb",124,3.388744155,3,442.68,73.33,10,0
"3237",22881,13050,"complicate",75,71,74,71,1.470588235,1.880813592,0.846447306,1.857332496,"Verb",75,1,"Verb",75,3.172647734,3,452.34,70.44,10,0
"3238",22922,13288,"condescend",16,16,16,16,0.31372549,1.230448921,0.190748689,1.230448921,"Verb",16,1,"Verb",16,2.522283064,3,629.13,75,10,0
"3239",22940,13392,"configure",9,9,8,8,0.176470588,1,0.107296137,1,"Verb",9,1,"Verb",9,2.291834142,3,590.39,58.75,9,0
"3240",22945,13406,"confiscate",50,48,44,42,0.980392157,1.707570176,0.572246066,1.69019608,"Verb",50,1,"Verb",50,2.999404318,3,458.71,69,10,0
"3241",22959,13494,"congregate",18,18,18,18,0.352941176,1.278753601,0.214592275,1.278753601,"Verb",18,1,"Verb",18,2.570587743,3,440.8,68.56,10,0
"3242",22974,13606,"consecrate",8,7,6,5,0.156862745,0.954242509,0.083452551,0.903089987,"Verb",8,1,"Verb",8,2.246076652,3,508.55,80.78,10,0
"3243",22980,13643,"consider",2676,1965,2273,1710,52.47058824,3.427648371,23.42632332,3.293583513,"Verb",2672,1,"Verb",2672,4.719482513,3,1016.8,95.29,8,0
"3244",22993,13722,"constitute",43,41,43,41,0.843137255,1.643452676,0.488793515,1.62324929,"Verb",43,1,"Verb",43,2.935286819,3,529.57,79,10,0
"3245",23013,13886,"continue",2527,1755,2205,1611,49.54901961,3.40277707,20.92274678,3.244524512,"Verb",2528,1,"Verb",2528,4.694611212,3,714.13,84.43,8,0
"3246",23016,13925,"contradict",69,58,69,58,1.352941176,1.84509804,0.691463996,1.770852012,"Verb",69,1,"Verb",69,3.136932182,3,449.22,72.56,10,0
"3247",23018,13948,"contravene",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,593.37,79,10,0
"3248",23019,13956,"contribute",194,173,190,169,3.803921569,2.290034611,2.062470196,2.240549248,"Verb",194,1,"Verb",194,3.581868754,3,470.34,69.78,10,0
"3249",23025,13999,"convalesce",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Verb",3,1,"Verb",3,1.893894133,3,452.67,58,10,0
"3250",23065,14406,"correlate",19,17,18,17,0.37254902,1.301029996,0.202670482,1.255272505,"Verb",19,1,"Verb",19,2.592864138,3,612.75,93.63,9,0
"3251",23068,14413,"correspond",48,42,47,41,0.941176471,1.69019608,0.500715308,1.633468456,"Verb",48,1,"Verb",48,2.982030222,3,461.95,68.22,10,0
"3252",23084,14609,"counteract",24,24,24,24,0.470588235,1.397940009,0.286123033,1.397940009,"Verb",24,1,"Verb",24,2.689774151,3,343.09,64.11,10,0
"3253",23110,14997,"crave",106,94,103,93,2.078431373,2.029383778,1.120648546,1.977723605,"Verb",106,1,"Verb",106,3.32121792,1,815.28,45.5,5,5
"3254",23132,15211,"cringe",23,19,23,19,0.450980392,1.380211242,0.226514068,1.301029996,"Verb",23,1,"Verb",23,2.672045384,1,880.91,56.8,6,1
"3255",23140,15265,"criticize",110,98,109,97,2.156862745,2.045322979,1.168335718,1.995635195,"Verb",110,1,"Verb",110,3.337157121,3,272.28,44.38,9,0
"3256",23146,15327,"croon",12,9,12,9,0.235294118,1.113943352,0.107296137,1,"Verb",12,1,"Verb",12,2.405777494,1,864.74,44.5,5,2
"3257",23167,15685,"cultivate",48,45,48,45,0.941176471,1.69019608,0.536480687,1.662757832,"Verb",48,1,"Verb",48,2.982030222,3,230.6,47.63,9,0
"3258",23184,15885,"customize",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,183.83,34.13,9,0
"3259",23219,16299,"daube",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,1,232.12,12,5,0
"3260",23221,16306,"daunt",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Verb",2,1,"Verb",2,1.768955397,1,982.52,27.25,5,4
"3261",23269,16610,"decipher",87,78,83,75,1.705882353,1.944482672,0.929899857,1.897627091,"Verb",87,1,"Verb",87,3.236316814,3,722.92,74.71,8,0
"3262",23277,16659,"decompose",24,20,23,19,0.470588235,1.397940009,0.238435861,1.322219295,"Verb",24,1,"Verb",24,2.689774151,3,305.46,39.5,9,0
"3263",23280,16685,"decontrol",2,1,0,0,0.039215686,0.477121255,0.011921793,0.301029996,"Verb",2,1,"Verb",2,1.768955397,3,354.97,42.38,9,0
"3264",23282,16688,"decorate",118,102,117,102,2.31372549,2.075546961,1.21602289,2.012837225,"Verb",119,1,"Verb",119,3.367381104,3,623.67,81.71,8,0
"3265",23291,16727,"dedicate",124,104,124,104,2.431372549,2.096910013,1.239866476,2.021189299,"Verb",124,1,"Verb",124,3.388744155,3,448.46,69.86,8,1
"3266",23302,16754,"deem",30,28,29,28,0.588235294,1.491361694,0.333810205,1.462397998,"Verb",30,1,"Verb",30,2.783195836,1,3041.96,24.67,4,4
"3267",23359,16972,"deify",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,382.71,16.5,5,1
"3268",23360,16973,"deign",16,14,15,13,0.31372549,1.230448921,0.166905103,1.176091259,"Verb",16,1,"Verb",16,2.522283064,1,352.63,15.5,5,2
"3269",23371,17057,"deliver",1446,1075,1359,1035,28.35294118,3.160468531,12.81592752,3.031812271,"Verb",1439,1,"Verb",1439,4.452302673,3,1230.15,100.17,7,0
"3270",23377,17091,"delve",14,14,14,14,0.274509804,1.176091259,0.166905103,1.176091259,"Verb",14,1,"Verb",14,2.467925401,1,478.36,29,5,0
"3271",23385,17153,"demolish",27,23,27,23,0.529411765,1.447158031,0.27420124,1.380211242,"Verb",27,1,"Verb",27,2.738992173,3,478.19,87.86,8,0
"3272",23389,17167,"demonize",6,5,5,4,0.117647059,0.84509804,0.059608965,0.77815125,"Verb",6,1,"Verb",6,2.136932182,3,363.62,52.86,8,0
"3273",23441,17393,"deprecate",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Verb",2,1,"Verb",2,1.768955397,3,467.81,71.5,9,0
"3274",23448,17426,"deprogram",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,213.2,38.75,9,0
"3275",23452,17441,"deputize",18,12,18,12,0.352941176,1.278753601,0.143061516,1.113943352,"Verb",18,1,"Verb",18,2.570587743,3,562.93,74.14,8,0
"3276",23468,17537,"desecrate",20,19,19,18,0.392156863,1.322219295,0.226514068,1.301029996,"Verb",20,1,"Verb",20,2.614053437,3,472.88,75.38,9,0
"3277",23496,17717,"determine",428,374,422,370,8.392156863,2.632457292,4.458750596,2.574031268,"Verb",428,1,"Verb",428,3.924291434,3,945.4,161,9,0
"3278",23516,17789,"devalue",5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,"Verb",5,1,"Verb",5,2.069985393,3,429.6,36,7,0
"3279",23520,17803,"develop",490,421,483,417,9.607843137,2.691081492,5.019074869,2.625312451,"Verb",486,1,"Verb",486,3.982915634,3,443.81,36.67,7,0
"3280",23523,17820,"deviate",38,36,34,32,0.745098039,1.591064607,0.429184549,1.568201724,"Verb",38,1,"Verb",38,2.882898749,3,505.38,52.67,7,0
"3281",23536,17870,"devour",54,53,52,51,1.058823529,1.740362689,0.631855031,1.73239376,"Verb",54,1,"Verb",54,3.032196832,3,498.64,34.8,6,2
"3282",23540,17926,"diagnose",53,46,52,45,1.039215686,1.73239376,0.54840248,1.672097858,"Verb",52,1,"Verb",52,3.024227902,3,230.56,31.57,8,0
"3283",23568,18162,"digitize",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,659.96,76.71,8,0
"3284",23572,18170,"dignify",30,28,30,28,0.588235294,1.491361694,0.333810205,1.462397998,"Verb",30,1,"Verb",30,2.783195836,3,409.23,45.17,7,2
"3285",23580,18233,"diminish",42,42,41,41,0.823529412,1.633468456,0.500715308,1.633468456,"Verb",42,1,"Verb",42,2.925302598,3,432.08,66.29,8,0
"3286",23584,18262,"dine",219,169,209,168,4.294117647,2.342422681,2.014783023,2.230448921,"Verb",219,1,"Verb",219,3.634256823,1,1484.32,34,4,17
"3287",23595,18402,"disable",79,59,63,53,1.549019608,1.903089987,0.703385789,1.77815125,"Verb",79,1,"Verb",79,3.194924129,3,463.9,55.33,7,0
"3288",23597,18406,"disabuse",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,321.15,38.29,8,0
"3289",23599,18413,"disagree",338,308,337,308,6.62745098,2.530199698,3.671912256,2.489958479,"Verb",338,1,"Verb",338,3.82203384,3,576.31,62.86,8,0
"3290",23602,18420,"disallow",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,287.52,41.86,8,0
"3291",23605,18423,"disappear",1069,837,1022,808,20.96078431,3.029383778,9.978540773,2.923244019,"Verb",1069,1,"Verb",1069,4.32121792,3,253.06,36.88,9,0
"3292",23607,18430,"disappoint",431,389,423,383,8.450980392,2.635483747,4.637577492,2.591064607,"Verb",431,1,"Verb",431,3.927317889,3,520.03,100.33,10,0
"3293",23608,18437,"disapprove",58,50,58,50,1.137254902,1.770852012,0.596089652,1.707570176,"Verb",58,1,"Verb",58,3.062686154,3,193.97,39.11,10,0
"3294",23613,18466,"disavow",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",5,1,"Verb",5,1.990804146,3,269.04,27.83,7,0
"3295",23618,18476,"disbelieve",8,7,8,7,0.156862745,0.954242509,0.083452551,0.903089987,"Verb",8,1,"Verb",8,2.246076652,3,212.44,43.56,10,0
"3296",23637,18545,"disconnect",94,84,76,69,1.843137255,1.977723605,1.001430615,1.929418926,"Verb",93,1,"Verb",93,3.269557747,3,228.04,47,10,0
"3297",23639,18572,"discourage",68,63,67,62,1.333333333,1.838849091,0.751072961,1.806179974,"Verb",68,1,"Verb",68,3.130683233,3,234.01,43.44,10,0
"3298",23640,18582,"discover",614,532,593,516,12.03921569,2.788875116,6.342393896,2.726727209,"Verb",614,1,"Verb",614,4.080709258,3,736.04,66.71,8,0
"3299",23642,18590,"discredit",46,40,45,39,0.901960784,1.672097858,0.476871722,1.612783857,"Verb",46,1,"Verb",46,2.963932,3,331.36,41,9,0
"3300",23651,18627,"disembark",18,14,15,13,0.352941176,1.278753601,0.166905103,1.176091259,"Verb",18,1,"Verb",18,2.570587743,3,355.69,50.13,9,0
"3301",23653,18648,"disengage",54,40,30,28,1.058823529,1.740362689,0.476871722,1.612783857,"Verb",54,1,"Verb",54,3.032196832,3,444.45,57.13,9,0
"3302",23656,18658,"disfigure",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,378.93,42.63,9,0
"3303",23674,18786,"dismantle",46,41,42,38,0.901960784,1.672097858,0.488793515,1.62324929,"Verb",46,1,"Verb",46,2.963932,3,440.42,66.25,9,0
"3304",23678,18794,"dismember",16,16,14,14,0.31372549,1.230448921,0.190748689,1.230448921,"Verb",16,1,"Verb",16,2.522283064,3,352.52,55,9,0
"3305",23685,18815,"disobey",84,74,83,73,1.647058824,1.929418926,0.882212685,1.875061263,"Verb",84,1,"Verb",84,3.221253068,3,279.35,32.5,7,0
"3306",23692,18840,"disparage",44,44,44,44,0.862745098,1.653212514,0.524558894,1.653212514,"Verb",44,1,"Verb",44,2.945046656,3,407.92,57.88,9,1
"3307",23711,18909,"dispossess",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,298.02,60.67,10,0
"3308",23714,18917,"disproven",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Verb",3,1,"Verb",3,1.893894133,3,324.98,45.88,9,1
"3309",23717,18930,"disquiet",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,324.76,51.29,8,0
"3310",23725,18974,"dissemble",6,6,5,5,0.117647059,0.84509804,0.071530758,0.84509804,"Verb",6,1,"Verb",6,2.136932182,3,443.05,65.75,9,0
"3311",23730,19005,"dissipate",11,11,11,11,0.215686275,1.079181246,0.131139723,1.079181246,"Verb",11,1,"Verb",11,2.371015388,3,394.15,67.25,9,0
"3312",23749,19087,"distribute",76,68,74,66,1.490196078,1.886490725,0.810681927,1.838849091,"Verb",75,1,"Verb",75,3.178324867,3,291.98,56.22,10,0
"3313",23777,19324,"doff",8,8,7,7,0.156862745,0.954242509,0.095374344,0.954242509,"Verb",8,1,"Verb",8,2.246076652,1,907.23,11.33,4,1
"3314",23783,19383,"doled",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,1,1056.09,74,5,6
"3315",23784,19393,"dolled",27,26,27,26,0.529411765,1.447158031,0.309966619,1.431363764,"Verb",27,1,"Verb",27,2.738992173,1,2560.82,210,6,5
"3316",23786,19431,"dominate",95,82,87,76,1.862745098,1.982271233,0.977587029,1.919078092,"Verb",95,1,"Verb",95,3.274105375,3,501.51,62.43,8,1
"3317",23797,19606,"dost",59,28,42,22,1.156862745,1.77815125,0.333810205,1.462397998,"Verb",58,1,"Verb",58,3.069985393,1,3641.92,27.67,4,8
"3318",23798,19612,"dote",11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,"Verb",11,1,"Verb",11,2.371015388,1,1404.21,22,4,16
"3319",23800,19615,"doth",117,57,112,57,2.294117647,2.071882007,0.679542203,1.763427994,"Verb",117,1,"Verb",117,3.363716149,1,3718.12,17.33,4,3
"3320",23803,19663,"douse",41,35,23,23,0.803921569,1.62324929,0.417262756,1.556302501,"Verb",40,1,"Verb",40,2.915083433,1,3525.37,40.25,5,4
"3321",23813,19747,"dowse",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Verb",2,1,"Verb",2,1.768955397,1,1374.59,28.75,5,1
"3322",23820,19836,"dramatize",11,11,11,11,0.215686275,1.079181246,0.131139723,1.079181246,"Verb",11,1,"Verb",11,2.371015388,3,540.39,81.75,9,0
"3323",23838,20047,"drown",540,439,502,419,10.58823529,2.733197265,5.233667144,2.643452676,"Verb",536,1,"Verb",536,4.025031407,1,1017.54,35.5,5,5
"3324",23861,20378,"dwell",142,126,141,125,2.784313725,2.155336037,1.502145923,2.103803721,"Verb",142,1,"Verb",142,3.44717018,1,615.49,16,5,2
"3325",23872,20480,"earn",783,623,761,612,15.35294118,2.894316063,7.427277062,2.79518459,"Verb",783,1,"Verb",783,4.186150205,1,1197.65,28.33,4,7
"3326",23880,20562,"eave",5,5,4,4,0.098039216,0.77815125,0.059608965,0.77815125,"Verb",5,1,"Verb",5,2.069985393,1,4350.69,13.33,4,9
"3327",23893,20683,"edify",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Verb",3,1,"Verb",3,1.893894133,3,51.58,5.75,5,0
"3328",23894,20706,"educate",104,99,92,88,2.039215686,2.021189299,1.180257511,2,"Verb",103,1,"Verb",103,3.313023441,3,182.4,26.5,7,0
"3329",23907,20873,"eke",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,1,0,0,3,4
"3330",23916,21002,"elevate",43,40,33,32,0.843137255,1.643452676,0.476871722,1.612783857,"Verb",43,1,"Verb",43,2.935286819,3,303.57,33.67,7,0
"3331",23918,21019,"elicit",25,25,25,25,0.490196078,1.414973348,0.298044826,1.414973348,"Verb",25,1,"Verb",25,2.70680749,3,164.27,23,6,0
"3332",23925,21060,"elongate",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,282.87,45.14,8,0
"3333",23936,21103,"emanate",12,12,12,12,0.235294118,1.113943352,0.143061516,1.113943352,"Verb",12,1,"Verb",12,2.405777494,3,368.42,41.83,7,0
"3334",23949,21139,"embarrass",450,378,440,375,8.823529412,2.654176542,4.506437768,2.57863921,"Verb",450,1,"Verb",450,3.946010684,3,164.52,42,9,0
"3335",23952,21153,"embellish",15,14,15,14,0.294117647,1.204119983,0.166905103,1.176091259,"Verb",15,1,"Verb",15,2.495954125,3,239.8,53.75,9,0
"3336",23953,21160,"embezzle",8,7,6,5,0.156862745,0.954242509,0.083452551,0.903089987,"Verb",8,1,"Verb",8,2.246076652,3,172.48,21.71,8,0
"3337",23955,21167,"embitter",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Verb",2,1,"Verb",2,1.768955397,3,717.25,80.71,8,0
"3338",23959,21176,"embody",16,15,16,15,0.31372549,1.230448921,0.178826896,1.204119983,"Verb",16,1,"Verb",16,2.522283064,3,188.36,12.6,6,0
"3339",23973,21235,"emigrate",14,7,14,7,0.274509804,1.176091259,0.083452551,0.903089987,"Verb",14,1,"Verb",14,2.467925401,3,335.45,49.71,8,0
"3340",23983,21285,"empathize",32,27,31,26,0.62745098,1.51851394,0.321888412,1.447158031,"Verb",32,1,"Verb",32,2.810348082,3,397.61,33.13,9,0
"3341",23989,21299,"emphasize",56,56,51,51,1.098039216,1.755874856,0.66762041,1.755874856,"Verb",56,1,"Verb",56,3.047708998,3,224.24,34.63,9,0
"3342",23993,21330,"empower",16,16,14,14,0.31372549,1.230448921,0.190748689,1.230448921,"Verb",16,1,"Verb",16,2.522283064,3,765.58,67.67,7,0
"3343",23996,21352,"emulate",28,27,28,27,0.549019608,1.462397998,0.321888412,1.447158031,"Verb",28,1,"Verb",28,2.75423214,3,252.52,35,7,0
"3344",23999,21362,"enable",75,71,69,66,1.470588235,1.880813592,0.846447306,1.857332496,"Verb",74,1,"Verb",74,3.172647734,3,1154.87,55.6,6,1
"3345",24012,21411,"encircle",7,5,7,5,0.137254902,0.903089987,0.059608965,0.77815125,"Verb",7,1,"Verb",7,2.194924129,3,317.13,36,8,0
"3346",24019,21428,"encompass",10,10,10,10,0.196078431,1.041392685,0.11921793,1.041392685,"Verb",10,1,"Verb",10,2.333226827,3,191.02,39.38,9,0
"3347",24021,21439,"encourage",308,274,294,264,6.039215686,2.489958479,3.266571292,2.439332694,"Verb",308,1,"Verb",308,3.781792622,3,308.48,42.75,9,1
"3348",24029,21467,"endanger",85,81,84,80,1.666666667,1.934498451,0.965665236,1.913813852,"Verb",85,1,"Verb",85,3.226332593,3,550.93,60,8,0
"3349",24046,21557,"energize",20,13,7,6,0.392156863,1.322219295,0.154983309,1.146128036,"Verb",20,1,"Verb",20,2.614053437,3,207.96,34.57,8,0
"3350",24083,21672,"enlighten",108,104,79,79,2.117647059,2.037426498,1.239866476,2.021189299,"Verb",108,1,"Verb",108,3.32926064,3,386.03,57.63,9,0
"3351",24089,21683,"enliven",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,512.84,35.67,7,0
"3352",24093,21689,"ennoble",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,273.05,37.5,7,0
"3353",24097,21705,"enquire",16,15,12,11,0.31372549,1.230448921,0.178826896,1.204119983,"Verb",16,1,"Verb",16,2.522283064,3,305.49,27,7,1
"3354",24103,21716,"enrapture",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,223.74,29.75,9,0
"3355",24131,21788,"entertain",313,265,303,261,6.137254902,2.496929648,3.159275155,2.424881637,"Verb",312,1,"Verb",312,3.78876379,3,506.61,63.25,9,0
"3356",24140,21822,"entitle",22,20,22,20,0.431372549,1.361727836,0.238435861,1.322219295,"Verb",22,1,"Verb",22,2.653561978,3,445.84,49.17,7,0
"3357",24162,21893,"envelop",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Verb",4,1,"Verb",4,1.990804146,3,225.54,21.5,7,0
"3358",24165,21912,"envisage",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Verb",1,1,"Verb",1,1.592864138,3,361.3,40.29,8,0
"3359",24168,21915,"envision",27,27,27,27,0.529411765,1.447158031,0.321888412,1.447158031,"Verb",27,1,"Verb",27,2.738992173,3,744.02,65.14,8,0
"3360",24180,22033,"equalize",10,8,10,8,0.196078431,1.041392685,0.095374344,0.954242509,"Verb",10,1,"Verb",10,2.333226827,3,191.42,50.71,8,0
"3361",24205,22148,"err",77,54,62,49,1.509803922,1.892094603,0.643776824,1.740362689,"Verb",77,1,"Verb",77,3.183928745,1,18.47,2,3,3
"3362",24210,22193,"escalate",36,34,34,34,0.705882353,1.568201724,0.405340963,1.544068044,"Verb",36,1,"Verb",36,2.860035866,3,241.64,48,8,0
"3363",24223,22285,"establish",323,279,306,267,6.333333333,2.51054501,3.326180258,2.447158031,"Verb",323,1,"Verb",323,3.802379152,3,208.05,44.5,9,0
