,X,Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,cmu_sylls
26154,42136,multiplies,11,8,11,8,0.215686275,1.079181246,0.095374344,0.954242509,Verb,11,1,Verb,11,2.371015388,3
26155,42143,multistage,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26156,42170,mummify,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,3
26157,42175,mumped,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26158,42182,munched,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Verb,8,1,Verb,8,2.246076652,1
26159,42185,munches,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26160,42187,munching,14,13,13,12,0.274509804,1.176091259,0.154983309,1.146128036,Verb,14,1,Verb,14,2.467925401,2
26161,42228,murmured,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,2
26162,42249,muscling,10,9,10,9,0.196078431,1.041392685,0.107296137,1,Verb,10,1,Verb,10,2.333226827,3
26163,42256,mused,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,1
26164,42268,mushroomed,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,2
26165,42287,musing,11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,Verb,11,1,Verb,11,2.371015388,2
26166,42309,musses,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26167,42310,mussing,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,NA
26168,42324,mustered,19,14,18,13,0.37254902,1.301029996,0.166905103,1.176091259,Verb,19,1,Verb,19,2.592864138,2
26169,42326,musters,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,2
26170,42357,muting,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,2
26171,42358,mutinied,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
26172,42362,mutinying,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,NA
26173,42386,muzzled,6,5,6,5,0.117647059,0.84509804,0.059608965,0.77815125,Verb,6,1,Verb,6,2.136932182,2
26174,42390,muzzling,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26175,42438,mystifies,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
26176,42439,mystify,7,6,7,6,0.137254902,0.903089987,0.071530758,0.84509804,Verb,7,1,Verb,7,2.194924129,3
26177,42445,mythmaking,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26178,42461,nabbing,3,3,1,1,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,2
26179,42463,nabob,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,2
26180,42482,nagged,16,15,16,15,0.31372549,1.230448921,0.178826896,1.204119983,Verb,16,1,Verb,16,2.522283064,1
26181,42493,nailing,51,50,50,49,1,1.716003344,0.596089652,1.707570176,Verb,52,1,Verb,52,3.007837486,2
26182,42542,napalmed,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Verb,6,1,Verb,6,2.136932182,NA
26183,42554,napped,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,1
26184,42564,narceine,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26185,42579,narcotize,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26186,42583,nare,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26187,42584,nark,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,NA
26188,42585,narked,5,2,5,2,0.098039216,0.77815125,0.023843586,0.477121255,Verb,5,1,Verb,5,2.069985393,NA
26189,42586,narking,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26190,42588,narrate,12,11,12,11,0.235294118,1.113943352,0.131139723,1.079181246,Verb,12,1,Verb,12,2.405777494,2
26191,42589,narrated,24,7,24,7,0.470588235,1.397940009,0.083452551,0.903089987,Verb,24,1,Verb,24,2.689774151,3
26192,42603,narrows,63,62,59,58,1.235294118,1.806179974,0.739151168,1.799340549,Verb,63,1,Verb,63,3.098014116,2
26193,42685,nauseates,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26194,42708,navigate,98,85,97,84,1.921568627,1.995635195,1.013352408,1.934498451,Verb,98,1,Verb,98,3.287469337,3
26195,42709,navigated,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Verb,8,1,Verb,8,2.246076652,4
26196,42710,navigates,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
26197,42744,neared,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Verb,6,1,Verb,6,2.136932182,1
26198,42750,nears,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Verb,8,1,Verb,8,2.246076652,1
26199,42755,neaten,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26200,42763,nebbishes,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26201,42784,neckar,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26202,42786,necked,4,3,4,3,0.078431373,0.698970004,0.035765379,0.602059991,Verb,4,1,Verb,4,1.990804146,1
26203,42814,necrotized,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26204,42830,needing,412,383,400,378,8.078431373,2.615950052,4.566046733,2.584331224,Verb,413,1,Verb,413,3.907784194,2
26205,42832,needled,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,2
26206,42852,negate,18,18,18,18,0.352941176,1.278753601,0.214592275,1.278753601,Verb,18,1,Verb,18,2.570587743,2
26207,42853,negated,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,3
26208,42854,negates,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,2
26209,42855,negating,6,5,6,5,0.117647059,0.84509804,0.059608965,0.77815125,Verb,6,1,Verb,6,2.136932182,3
26210,42867,neglecting,49,48,49,48,0.960784314,1.698970004,0.572246066,1.69019608,Verb,49,1,Verb,49,2.990804146,3
26211,42868,neglects,8,8,7,7,0.156862745,0.954242509,0.095374344,0.954242509,Verb,8,1,Verb,8,2.246076652,2
26212,42877,negotiate,342,256,332,252,6.705882353,2.53529412,3.051979018,2.409933123,Verb,341,1,Verb,341,3.827128262,4
26213,42879,negotiates,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,4
26214,42890,negroish,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26215,42908,neighed,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,NA
26216,42976,nerving,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26217,42987,nested,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,2
26218,42993,nestled,23,23,21,21,0.450980392,1.380211242,0.27420124,1.380211242,Verb,23,1,Verb,23,2.672045384,2
26219,43080,neutralize,62,52,61,52,1.215686275,1.799340549,0.619933238,1.72427587,Verb,62,1,Verb,62,3.091174692,3
26220,43181,nibbing,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26221,43183,nibbled,8,7,8,7,0.156862745,0.954242509,0.083452551,0.903089987,Verb,8,1,Verb,8,2.246076652,2
26222,43208,nicked,71,60,69,58,1.392156863,1.857332496,0.715307582,1.785329835,Verb,71,1,Verb,71,3.149166639,1
26223,43216,nicking,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,NA
26224,43220,nicknamed,36,35,33,32,0.705882353,1.568201724,0.417262756,1.556302501,Verb,36,1,Verb,36,2.860035866,2
26225,43222,nicknaming,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26226,43309,nill,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Verb,3,1,Verb,3,1.893894133,1
26227,43343,nipped,16,15,14,13,0.31372549,1.230448921,0.178826896,1.204119983,Verb,16,1,Verb,16,2.522283064,1
26228,43359,nitpick,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,2
26229,43360,nitpicking,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
26230,43363,nitrating,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
26231,43379,nixed,8,6,8,6,0.156862745,0.954242509,0.071530758,0.84509804,Verb,8,1,Verb,8,2.246076652,1
26232,43380,nixing,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,NA
26233,43390,nobble,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26234,43391,nobbling,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26235,43419,nodded,34,32,34,32,0.666666667,1.544068044,0.381497377,1.51851394,Verb,34,1,Verb,34,2.835902186,2
26236,43437,noires,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26237,43449,noising,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26238,43468,nominate,46,31,46,31,0.901960784,1.672097858,0.369575584,1.505149978,Verb,46,1,Verb,46,2.963932,3
26239,43469,nominated,119,71,117,69,2.333333333,2.079181246,0.846447306,1.857332496,Verb,119,1,Verb,119,3.371015388,4
26240,43470,nominates,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,3
26241,43471,nominating,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,4
26242,43492,nonbinding,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
26243,43520,noncontact,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26244,43536,nonesuch,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,2
26245,43618,nonsingle,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26246,43658,noonish,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26247,43677,normalise,2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,Verb,2,1,Verb,2,1.768955397,NA
26248,43680,normalize,4,2,4,2,0.078431373,0.698970004,0.023843586,0.477121255,Verb,4,1,Verb,4,1.990804146,3
26249,43681,normalized,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
26250,43719,nosebag,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26251,43722,nosed,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,1
26252,43734,nosing,43,38,40,37,0.843137255,1.643452676,0.453028135,1.591064607,Verb,43,1,Verb,43,2.935286819,2
26253,43753,notarize,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26254,43755,notarizing,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,NA
26255,43757,notate,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26256,43758,notating,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26257,43781,noticed,2131,1666,2121,1660,41.78431373,3.3287872,19.8617072,3.2219356,Verb,2131,1,Verb,2131,4.620621342,2
26258,43783,noticing,196,183,193,180,3.843137255,2.294466226,2.181688126,2.264817823,Verb,195,1,Verb,195,3.586300368,3
26259,43786,notified,219,194,218,194,4.294117647,2.342422681,2.312827849,2.290034611,Verb,219,1,Verb,219,3.634256823,3
26260,43787,notifies,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
26261,43788,notify,367,308,272,237,7.196078431,2.565847819,3.671912256,2.489958479,Verb,369,1,Verb,369,3.857681961,3
26262,43789,notifying,23,22,21,21,0.450980392,1.380211242,0.262279447,1.361727836,Verb,23,1,Verb,23,2.672045384,4
26263,43790,noting,13,13,12,12,0.254901961,1.146128036,0.154983309,1.146128036,Verb,13,1,Verb,13,2.437962178,2
26264,43804,nourish,22,19,21,18,0.431372549,1.361727836,0.226514068,1.301029996,Verb,22,1,Verb,22,2.653561978,2
26265,43805,nourished,15,15,15,15,0.294117647,1.204119983,0.178826896,1.204119983,Verb,15,1,Verb,15,2.495954125,2
26266,43807,nourishes,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,3
26267,43846,nowhat,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26268,43882,nuddle,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26269,43888,nudged,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,1
26270,43890,nudging,15,14,12,11,0.294117647,1.204119983,0.166905103,1.176091259,Verb,15,1,Verb,15,2.495954125,2
26271,43904,nuked,14,14,14,14,0.274509804,1.176091259,0.166905103,1.176091259,Verb,14,1,Verb,14,2.467925401,NA
26272,43906,nuking,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,NA
26273,43907,nul,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,NA
26274,43909,nulled,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26275,43911,nullified,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Verb,6,1,Verb,6,2.136932182,3
26276,43912,nullifies,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Verb,8,1,Verb,8,2.246076652,3
26277,43913,nullify,16,12,16,12,0.31372549,1.230448921,0.143061516,1.113943352,Verb,16,1,Verb,16,2.522283064,3
26278,43920,numbering,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,3
26279,43925,numbs,9,7,6,6,0.176470588,1,0.083452551,0.903089987,Verb,9,1,Verb,9,2.291834142,NA
26280,43955,nursed,49,49,48,48,0.960784314,1.698970004,0.584167859,1.698970004,Verb,49,1,Verb,49,2.990804146,1
26281,43964,nurtured,28,28,27,27,0.549019608,1.462397998,0.333810205,1.462397998,Verb,28,1,Verb,28,2.75423214,2
26282,43966,nurtures,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,2
26283,43990,nutted,4,3,4,3,0.078431373,0.698970004,0.035765379,0.602059991,Verb,4,1,Verb,4,1.990804146,NA
26284,43998,nuzzled,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,NA
26285,43999,nuzzles,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,2
26286,44000,nuzzling,11,9,8,6,0.215686275,1.079181246,0.107296137,1,Verb,11,1,Verb,11,2.371015388,3
26287,44033,oaring,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26288,44062,obey,456,340,394,304,8.941176471,2.6599162,4.053409633,2.532754379,Verb,455,1,Verb,455,3.951750342,2
26289,44063,obeyed,62,56,61,55,1.215686275,1.799340549,0.66762041,1.755874856,Verb,62,1,Verb,62,3.091174692,2
26290,44067,obfuscates,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26291,44079,objected,40,39,39,38,0.784313725,1.612783857,0.464949928,1.602059991,Verb,40,1,Verb,40,2.904617999,3
26292,44083,objectify,11,11,8,8,0.215686275,1.079181246,0.131139723,1.079181246,Verb,11,1,Verb,11,2.371015388,NA
26293,44098,oblate,2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,2
26294,44099,obligate,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Verb,6,1,Verb,6,2.136932182,3
26295,44101,obligates,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
26296,44102,obligating,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,4
26297,44109,obliges,7,7,6,6,0.137254902,0.903089987,0.083452551,0.903089987,Verb,7,1,Verb,7,2.194924129,3
26298,44115,obliterate,18,17,16,16,0.352941176,1.278753601,0.202670482,1.255272505,Verb,19,1,Verb,19,2.570587743,4
26299,44141,obscured,28,23,28,23,0.549019608,1.462397998,0.27420124,1.380211242,Verb,28,1,Verb,28,2.75423214,2
26300,44143,obscures,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Verb,7,1,Verb,7,2.194924129,2
26301,44144,obscuring,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Verb,8,1,Verb,8,2.246076652,3
26302,44156,observe,499,382,380,319,9.784313725,2.698970004,4.55412494,2.583198774,Verb,501,1,Verb,501,3.990804146,2
26303,44160,observes,11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,Verb,11,1,Verb,11,2.371015388,2
26304,44161,observing,145,120,134,111,2.843137255,2.164352856,1.430615165,2.08278537,Verb,146,1,Verb,146,3.456186998,3
26305,44162,obsess,31,26,30,26,0.607843137,1.505149978,0.309966619,1.431363764,Verb,31,1,Verb,31,2.79698412,2
26306,44164,obsesses,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
26307,44186,obstruct,30,25,29,25,0.588235294,1.491361694,0.298044826,1.414973348,Verb,30,1,Verb,30,2.783195836,2
26308,44191,obstructs,3,3,2,2,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,2
26309,44192,obtain,190,151,184,148,3.725490196,2.281033367,1.800190749,2.181843588,Verb,190,1,Verb,190,3.572867509,2
26310,44193,obtained,123,110,123,110,2.411764706,2.093421685,1.311397234,2.045322979,Verb,123,1,Verb,123,3.385255827,2
26311,44195,obtaining,40,37,39,36,0.784313725,1.612783857,0.441106342,1.579783597,Verb,40,1,Verb,40,2.904617999,3
26312,44196,obtains,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,2
26313,44197,obtrude,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,2
26314,44199,obtunded,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26315,44201,obviate,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
26316,44211,occasioned,14,14,14,14,0.274509804,1.176091259,0.166905103,1.176091259,Verb,14,1,Verb,14,2.467925401,3
26317,44218,occlude,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,NA
26318,44234,occupies,19,19,19,19,0.37254902,1.301029996,0.226514068,1.301029996,Verb,19,1,Verb,19,2.592864138,3
26319,44235,occupy,126,114,123,111,2.470588235,2.103803721,1.359084406,2.06069784,Verb,126,1,Verb,126,3.395637863,3
26320,44237,occur,379,337,378,336,7.431372549,2.579783597,4.017644254,2.5289167,Verb,378,1,Verb,378,3.871617739,2
26321,44238,occurred,737,626,737,626,14.45098039,2.868056362,7.463042442,2.797267541,Verb,736,1,Verb,736,4.159890504,2
26322,44241,occurring,41,37,41,37,0.803921569,1.62324929,0.441106342,1.579783597,Verb,41,1,Verb,41,2.915083433,3
26323,44242,occurs,170,150,167,149,3.333333333,2.23299611,1.788268956,2.178976947,Verb,170,1,Verb,170,3.524830253,2
26324,44256,ock,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26325,44283,ocurred,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26326,44338,offed,28,27,27,27,0.549019608,1.462397998,0.321888412,1.447158031,Verb,28,1,Verb,28,2.75423214,NA
26327,44341,offend,266,220,258,217,5.215686275,2.426511261,2.622794468,2.344392274,Verb,267,1,Verb,267,3.718345404,2
26328,44346,offends,57,52,57,52,1.117647059,1.763427994,0.619933238,1.72427587,Verb,57,1,Verb,57,3.055262136,2
26329,44369,officiate,11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,Verb,11,1,Verb,11,2.371015388,4
26330,44370,officiated,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,5
26331,44371,officiates,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,4
26332,44379,offload,4,4,3,3,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,NA
26333,44380,offloaded,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26334,44385,offsets,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,2
26335,44400,ogled,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,2
26336,44405,ogress,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,2
26337,44407,ohing,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26338,44422,oiling,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Verb,3,1,Verb,3,1.893894133,2
26339,44428,oilskins,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26340,44437,okayed,35,31,35,31,0.68627451,1.556302501,0.369575584,1.505149978,Verb,35,1,Verb,35,2.848136643,2
26341,44438,okaying,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,NA
26342,44467,olease,9,2,0,0,0.176470588,1,0.023843586,0.477121255,Verb,9,1,Verb,9,2.291834142,NA
26343,44499,omadhaun,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26344,44519,omit,14,13,9,9,0.274509804,1.176091259,0.154983309,1.146128036,Verb,14,1,Verb,14,2.467925401,2
26345,44520,omitted,18,18,18,18,0.352941176,1.278753601,0.214592275,1.278753601,Verb,18,1,Verb,18,2.570587743,3
26346,44521,omitting,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Verb,5,1,Verb,5,2.069985393,3
26347,44585,oohed,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,NA
26348,44600,oozed,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Verb,4,1,Verb,4,1.990804146,1
26349,44609,opaline,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Verb,1,1,Verb,1,1.592864138,3
26350,44623,opens,848,648,806,618,16.62745098,2.92890769,7.725321888,2.812244697,Verb,844,1,Verb,844,4.220741832,2
26351,44628,operate,682,533,668,527,13.37254902,2.834420704,6.354315689,2.727541257,Verb,679,1,Verb,679,4.126254846,3
26352,44629,operated,166,148,163,146,3.254901961,2.222716471,1.76442537,2.173186268,Verb,166,1,Verb,166,3.514550613,4
26353,44631,operates,98,89,97,89,1.921568627,1.995635195,1.06103958,1.954242509,Verb,98,1,Verb,98,3.287469337,3
26354,44655,opining,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Verb,2,1,Verb,2,1.768955397,3
