,Word,Unnamed,FREQcount,CDcount,FREQlow,Cdlow,SUBLTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,CMUSylls
18833,viewpoints,71309,8,7,8,7,0.156862745098039,0.9542425094393249,0.0834525512637101,0.9030899869919442,Noun,8,1.0,Noun,8,2.24607665158378,2
18834,views,71311,206,180,203,178,4.03921568627451,2.31597034545692,2.14592274678112,2.25767857486918,Noun,189,0.91747572815534,Noun.Verb.Name,189.16.1,3.60780448760138,1
18835,vigil,71312,44,36,44,36,0.862745098039216,1.65321251377534,0.42918454935622297,1.56820172406699,Noun,44,1.0,Noun,44,2.9450466559198,2
18836,vigilance,71313,26,25,22,21,0.509803921568627,1.43136376415899,0.298044825941822,1.41497334797082,Noun,26,1.0,Noun,26,2.7231979063034504,3
18837,vigilante,71315,83,39,65,31,1.6274509803921597,1.92427928606188,0.464949928469242,1.6020599913279598,Noun,80,0.9638554216867471,Noun.Name,80.3,3.21611342820634,4
18838,vigilantes,71316,29,18,18,16,0.5686274509803921,1.47712125471966,0.214592274678112,1.27875360095283,Noun,30,1.0,Noun,30,2.7689553968641203,4
18839,vigils,71319,4,3,4,3,0.0784313725490196,0.698970004336019,0.0357653791130186,0.6020599913279621,Noun,4,1.0,Noun,4,1.9908041464804798,2
18840,vignettes,71321,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,2
18841,vigor,71322,21,19,20,18,0.411764705882353,1.34242268082221,0.226514067715784,1.30102999566398,Noun,21,1.0,Noun,21,2.6342568229666696,2
18842,viking,71327,141,70,4,3,2.76470588235294,2.15228834438306,0.834525512637101,1.8512583487190801,Noun,134,0.950354609929078,Noun.Adjective.Name,134.5.2,3.4441224865275197,2
18843,vikings,71328,59,34,2,2,1.1568627450980402,1.7781512503836399,0.40534096328087704,1.5440680443502801,Noun,59,1.0,Noun,59,3.0699853925281,2
18844,villa,71340,224,108,142,81,4.3921568627451,2.3521825181113596,1.2875536480686698,2.0374264979406203,Noun,223,0.9955357142857142,Noun.Name,223.1,3.6440166602558195,2
18845,village,71341,1712,774,1459,636,33.568627450980394,3.23375736296551,9.227467811158801,2.88930170250631,Noun,1616,0.943374197314653,Noun.Name,1616.97,4.52559150510997,2
18846,villager,71342,10,9,10,9,0.19607843137254896,1.04139268515823,0.107296137339056,1.0,Noun,10,1.0,Noun,10,2.3332268273026804,3
18847,villagers,71343,127,82,122,80,2.4901960784313704,2.10720996964787,0.977587029089175,1.91907809237607,Noun,126,1.0,Noun,126,3.39904411179233,3
18848,villages,71344,123,91,123,91,2.41176470588235,2.09342168516224,1.08488316642823,1.9637878273455602,Noun,123,1.0,Noun,123,3.3852558273067004,3
18849,villain,71345,212,135,198,134,4.15686274509804,2.3283796034387403,1.6094420600858401,2.13353890837022,Noun,210,1.0,Noun,210,3.6202137455832006,2
18850,villains,71351,86,58,80,54,1.6862745098039198,1.93951925261862,0.6914639961850261,1.7708520116421398,Noun,86,1.0,Noun,86,3.23135339476308,2
18851,villas,71354,12,9,11,8,0.23529411764705901,1.11394335230684,0.107296137339056,1.0,Noun,11,0.916666666666667,Noun.Name,11.1,2.4057774944513,2
18852,villi,71356,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
18853,vim,71357,7,5,6,4,0.137254901960784,0.9030899869919442,0.0596089651883643,0.7781512503836441,Noun,6,0.857142857142857,Noun.Name,6.1,2.1949241291364,1
18854,vina,71360,2,2,1,1,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,1,0.5,Noun.Name,1.1,1.76895539686412,2
18855,vindicates,71367,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
18856,vindicator,71370,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,4
18857,vine,71374,107,80,78,62,2.09803921568627,2.03342375548695,0.9537434430138292,1.9084850188786497,Noun,104,0.981132075471698,Noun.Name,104.2,3.32525789763141,1
18858,vinegar,71375,86,70,77,66,1.6862745098039198,1.93951925261862,0.834525512637101,1.8512583487190801,Noun,83,1.0,Noun,83,3.23135339476308,3
18859,vinegars,71377,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
18860,vines,71380,80,52,71,46,1.56862745098039,1.9084850188786497,0.619933237958989,1.72427586960079,Noun,74,0.925,Noun.Name,74.6,3.2003191610231103,1
18861,vineyard,71381,142,61,75,37,2.7843137254902,2.15533603746506,0.727229375298045,1.79239168949825,Noun,142,1.0,Noun,142,3.44717017960952,2
18862,vineyards,71382,30,26,29,25,0.588235294117647,1.49136169383427,0.30996661897949496,1.43136376415899,Noun,30,1.0,Noun,30,2.78319583597873,2
18863,vintage,71387,149,132,129,120,2.92156862745098,2.17609125905568,1.57367668097282,2.1238516409670902,Noun,128,0.8590604026845642,Noun.Adjective,128.21,3.46792540120014,2
18864,vintages,71388,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
18865,vinyl,71391,63,51,49,45,1.23529411764706,1.8061799739838897,0.6080114449213161,1.7160033436348001,Noun,61,0.968253968253968,Noun.Name,61.2,3.09801411612835,2
18866,violas,71397,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
18867,violation,71402,385,297,362,289,7.549019607843139,2.58658730467176,3.5407725321888397,2.4742162640762597,Noun,381,1.0,Noun,381,3.8784214468162204,4
18868,violations,71403,100,82,97,80,1.96078431372549,2.00432137378264,0.977587029089175,1.91907809237607,Noun,100,1.0,Noun,100,3.2961555159271003,4
18869,violator,71404,9,8,8,8,0.17647058823529396,1.0,0.0953743443013829,0.9542425094393249,Noun,9,1.0,Noun,9,2.29183414214446,4
18870,violators,71405,10,9,8,8,0.19607843137254896,1.04139268515823,0.107296137339056,1.0,Noun,10,1.0,Noun,10,2.3332268273026804,4
18871,violence,71406,1173,766,1076,730,23.0,3.0696680969116,9.13209346685742,2.88479536394898,Noun,1171,1.0,Noun,1171,4.36150223905606,3
18872,violets,71411,53,37,40,28,1.03921568627451,1.73239375982297,0.44110634239389596,1.57978359661681,Noun,53,1.0,Noun,53,3.0242279019674303,3
18873,violin,71413,242,122,226,116,4.745098039215691,2.38560627359831,1.45445875059609,2.0899051114394,Noun,243,1.0,Noun,243,3.67744041574277,3
18874,violinist,71414,33,23,31,21,0.647058823529412,1.5314789170422598,0.27420123986647604,1.38021124171161,Noun,32,0.96969696969697,Noun.Adjective,32.1,2.82331305918672,4
18875,violinists,71415,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,4
18876,violins,71416,54,47,51,45,1.05882352941176,1.74036268949424,0.560324272770625,1.6812412373755903,Noun,54,1.0,Noun,54,3.0321968316387005,3
18877,viper,71419,129,68,27,23,2.52941176470588,2.11394335230684,0.810681926561755,1.8388490907372599,Noun,82,0.7735849056603772,Noun.Name,82.24,3.4057774944513,2
18878,vipers,71420,41,19,19,14,0.8039215686274509,1.6232492903979001,0.226514067715784,1.30102999566398,Noun,34,0.8292682926829269,Noun.Name,34.7,2.91508343254236,2
18879,virgin,71427,961,546,731,419,18.843137254902,2.98317507203781,6.50929899856938,2.7379873263334304,Noun,815,0.847193347193347,Noun.Adjective.Name,815.144.3,4.27500921418227,2
18880,virginians,71431,2,2,0,0,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,3
18881,virginity,71433,199,155,189,151,3.90196078431373,2.30102999566398,1.84787792083929,2.19312459835446,Noun,196,0.98989898989899,Noun.Name,196.2,3.59286413780844,4
18882,virgins,71434,150,101,128,93,2.94117647058824,2.1789769472931697,1.20410109680496,2.0086001717619197,Noun,150,1.0,Noun,150,3.47081108943763,2
18883,virility,71439,27,19,24,19,0.529411764705882,1.44715803134222,0.226514067715784,1.30102999566398,Noun,27,1.0,Noun,27,2.7389921734866802,4
18884,virologist,71440,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,4
18885,virology,71442,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,1,1.0,Noun,1,1.76895539686412,4
18886,virtue,71445,263,206,243,195,5.15686274509804,2.4216039268698304,2.45588936576061,2.31597034545692,Noun,263,1.0,Noun,263,3.71343806901429,2
18887,virtues,71446,81,72,77,68,1.5882352941176499,1.91381385238372,0.8583690987124459,1.8633228601204601,Noun,81,1.0,Noun,81,3.20564799452818,2
18888,virtuosity,71447,9,7,7,6,0.17647058823529396,1.0,0.0834525512637101,0.9030899869919442,Noun,9,1.0,Noun,9,2.29183414214446,5
18889,virtuoso,71448,24,17,24,17,0.47058823529411803,1.3979400086720402,0.202670481640439,1.25527250510331,Noun,24,1.0,Noun,24,2.6897741508165,4
18890,virus,71453,964,264,935,261,18.9019607843137,2.98452731334379,3.14735336194564,2.42324587393681,Noun,963,1.0,Noun,963,4.27636145548825,2
18891,viruses,71454,59,41,58,41,1.1568627450980402,1.7781512503836399,0.48879351454458797,1.6232492903979001,Noun,59,1.0,Noun,59,3.0699853925281,3
18892,visa,71456,216,137,149,82,4.23529411764706,2.3364597338485296,1.6332856461611798,2.13987908640124,Noun,215,0.99537037037037,Noun.Verb,215.1,3.62829387599299,2
18893,visage,71457,10,8,10,8,0.19607843137254896,1.04139268515823,0.0953743443013829,0.9542425094393249,Noun,10,1.0,Noun,10,2.3332268273026804,2
18894,visas,71458,32,26,28,23,0.627450980392157,1.5185139398778897,0.30996661897949496,1.43136376415899,Noun,32,1.0,Noun,32,2.8103480820223496,2
18895,viscosity,71463,7,7,7,7,0.137254901960784,0.9030899869919442,0.0834525512637101,0.9030899869919442,Noun,5,1.0,Noun,5,2.1949241291364,4
18896,viscount,71464,5,3,0,0,0.0980392156862745,0.7781512503836441,0.0357653791130186,0.6020599913279621,Noun,5,1.0,Noun,5,2.0699853925281,2
18897,viscounts,71466,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
18898,vise,71469,20,14,20,14,0.3921568627450979,1.32221929473392,0.16690510252742002,1.1760912590556798,Noun,18,0.9,Noun.Verb,18.2,2.61405343687838,1
18899,visibility,71472,61,51,44,41,1.1960784313725499,1.79239168949825,0.6080114449213161,1.7160033436348001,Noun,61,1.0,Noun,61,3.08422583164271,5
18900,visigoth,71475,3,3,1,1,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,3
18901,vision,71476,1218,751,1164,729,23.8823529411765,3.0860037056183796,8.953266571292321,2.87621784059164,Noun,1218,1.0,Noun,1218,4.37783784776284,2
18902,visions,71479,420,219,388,207,8.23529411764706,2.62428209583567,2.6108726752503597,2.34242268082221,Noun,420,1.0,Noun,420,3.9161162379801295,2
18903,visitation,71483,81,59,75,58,1.5882352941176499,1.91381385238372,0.703385789222699,1.7781512503836399,Noun,81,1.0,Noun,81,3.20564799452818,4
18904,visitor,71487,446,372,429,363,8.74509803921569,2.65030752313194,4.434907010014309,2.57170883180869,Noun,445,1.0,Noun,445,3.9421416652763996,3
18905,visitors,71488,506,414,464,386,9.92156862745098,2.70500795933334,4.93562231759657,2.61804809671209,Noun,505,1.0,Noun,505,3.9968421014778,3
18906,visits,71489,233,215,228,212,4.56862745098039,2.36921585741014,2.5631855030996697,2.3344537511509302,Noun,167,0.716738197424893,Noun.Verb,167.66,3.6610499995546,2
18907,visor,71491,30,24,27,23,0.588235294117647,1.49136169383427,0.286123032904149,1.3979400086720402,Noun,30,1.0,Noun,30,2.78319583597873,2
18908,visors,71492,9,9,8,8,0.17647058823529396,1.0,0.107296137339056,1.0,Noun,9,1.0,Noun,9,2.29183414214446,2
18909,vistas,71496,11,11,11,11,0.215686274509804,1.07918124604762,0.131139723414402,1.07918124604762,Noun,11,1.0,Noun,11,2.37101538819208,2
18910,visuals,71509,35,29,33,28,0.686274509803922,1.55630250076729,0.34573199809251304,1.47712125471966,Noun,33,0.942857142857143,Noun.Name,33.2,2.8481366429117503,2
18911,vita,71510,20,16,7,6,0.3921568627450979,1.32221929473392,0.19074868860276603,1.23044892137827,Noun,10,0.5,Noun.Name,10.10,2.61405343687838,2
18912,vitae,71511,7,5,7,5,0.137254901960784,0.9030899869919442,0.0596089651883643,0.7781512503836441,Noun,7,1.0,Noun,7,2.1949241291364,2
18913,vitality,71516,34,30,33,29,0.666666666666667,1.5440680443502801,0.357653791130186,1.49136169383427,Noun,34,1.0,Noun,34,2.8359021864947405,4
18914,vitamin,71519,136,101,117,87,2.6666666666666696,2.13672056715641,1.20410109680496,2.0086001717619197,Noun,136,1.0,Noun,136,3.42855470930087,3
18915,vitamins,71522,181,137,162,127,3.54901960784314,2.26007138798507,1.6332856461611798,2.13987908640124,Noun,180,1.0,Noun,180,3.5519055301295297,3
18916,vitiligo,71527,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,4
18917,vitriol,71531,8,7,8,7,0.156862745098039,0.9542425094393249,0.0834525512637101,0.9030899869919442,Noun,8,1.0,Noun,8,2.24607665158378,3
18918,vittles,71537,29,23,24,22,0.5686274509803921,1.47712125471966,0.27420123986647604,1.38021124171161,Noun,23,0.793103448275862,Noun.Verb.Name,23.3.3,2.7689553968641203,2
18919,viva,71539,159,62,36,14,3.11764705882353,2.2041199826559197,0.739151168335718,1.7993405494535801,Noun,157,0.9874213836477991,Noun.Name.Adjective,157.1.1,3.49595412480038,2
18920,vividness,71550,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,3
18921,vivo,71557,8,6,7,6,0.156862745098039,0.9542425094393249,0.0715307582260372,0.8450980400142571,Noun,6,0.75,Noun.Name.Adjective,6.1.1,2.24607665158378,2
18922,vixen,71559,49,40,37,30,0.96078431372549,1.69897000433602,0.4768717215069149,1.6127838567197401,Noun,47,0.979166666666667,Noun.Name,47.1,2.99080414648048,2
18923,vobis,71568,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
18924,vocabulary,71571,119,106,115,102,2.3333333333333304,2.0791812460476202,1.2637100619933201,2.02938377768521,Noun,120,1.0,Noun,120,3.37101538819208,5
18925,vocalist,71575,14,12,11,10,0.27450980392156893,1.1760912590556798,0.14306151645207402,1.11394335230684,Noun,13,0.9285714285714292,Noun.Adjective,13.1,2.46792540120014,3
18926,vocals,71582,35,25,34,24,0.686274509803922,1.55630250076729,0.298044825941822,1.41497334797082,Noun,34,0.9714285714285709,Noun.Name,34.1,2.8481366429117503,2
18927,vocation,71584,42,37,42,37,0.823529411764706,1.6334684555795902,0.44110634239389596,1.57978359661681,Noun,42,1.0,Noun,42,2.9253025977240497,3
18928,vocations,71586,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
18929,vodka,71591,515,333,388,275,10.0980392156863,2.71264970162721,3.9699570815450604,2.52374646681156,Noun,513,0.9980544747081709,Noun.Name,513.1,4.00448384377167,2
18930,vodkas,71592,5,5,4,4,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,5,1.0,Noun,5,2.0699853925281,2
18931,vogue,71593,119,61,24,11,2.3333333333333304,2.0791812460476202,0.727229375298045,1.79239168949825,Noun,118,1.0,Noun,118,3.37101538819208,1
18932,voice,71594,4394,2396,4207,2340,86.156862745098,3.64295887940979,28.564616118264198,3.3796680340336502,Noun,4246,0.9667577413479052,Noun.Verb.Name,4246.144.2,4.93479302155425,1
18933,voicemail,71597,52,43,51,42,1.01960784313725,1.72427586960079,0.5126371006199331,1.6434526764861899,Noun,38,0.7450980392156858,Noun.Verb,38.13,3.0161100117452504,2
18934,voices,71600,793,515,730,492,15.549019607843098,2.8998205024271,6.13972341440153,2.71264970162721,Noun,778,0.983565107458913,Noun.Verb,778.13,4.19165464457156,2
18935,void,71602,209,160,200,157,4.09803921568627,2.32221929473392,1.9074868860276597,2.20682587603185,Noun,169,0.808612440191388,Noun.Adjective.Verb,169.29.11,3.6140534368783803,1
18936,voids,71605,5,5,5,5,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,3,0.6,Noun.Verb,3.2,2.0699853925281,1
18937,volante,71613,8,1,0,0,0.156862745098039,0.9542425094393249,0.0119217930376729,0.30102999566398103,Noun,8,1.0,Noun,8,2.24607665158378,3
18938,volatility,71615,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,5
18939,volcano,71619,170,108,161,101,3.3333333333333304,2.23299611039215,1.2875536480686698,2.0374264979406203,Noun,169,1.0,Noun,169,3.52483025253661,3
18940,volcanoes,71620,46,28,45,28,0.901960784313726,1.6720978579357202,0.33381020505484005,1.4623979978989599,Noun,46,1.0,Noun,46,2.96393200008018,3
18941,volcanos,71621,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,2,1.0,Noun,2,1.89389413347242,3
18942,volition,71625,15,14,15,14,0.294117647058824,1.20411998265592,0.16690510252742002,1.1760912590556798,Noun,15,1.0,Noun,15,2.49595412480038,3
18943,volley,71628,24,22,18,17,0.47058823529411803,1.3979400086720402,0.262279446828803,1.3617278360175902,Noun,21,0.875,Noun.Verb,21.3,2.6897741508165,2
18944,volleyball,71629,58,50,56,48,1.13725490196078,1.7708520116421398,0.5960896518836429,1.7075701760979398,Noun,58,1.0,Noun,58,3.0626861537866,3
18945,volleys,71631,9,8,9,8,0.17647058823529396,1.0,0.0953743443013829,0.9542425094393249,Noun,9,1.0,Noun,9,2.29183414214446,2
18946,volt,71632,9,9,7,7,0.17647058823529396,1.0,0.107296137339056,1.0,Noun,9,1.0,Noun,9,2.29183414214446,1
18947,voltage,71634,85,65,77,59,1.6666666666666698,1.9344984512435701,0.774916547448736,1.81954393554187,Noun,85,1.0,Noun,85,3.22633259338803,2
18948,voltages,71635,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
18949,volts,71639,64,55,64,55,1.2549019607843102,1.8129133566428601,0.6556986170720079,1.7481880270062,Noun,64,1.0,Noun,64,3.1047474987873196,1
18950,volume,71642,354,293,313,267,6.941176470588241,2.5502283530550898,3.4930853600381497,2.4683473304121604,Noun,354,1.0,Noun,354,3.8420624951995497,2
18951,volumes,71644,54,49,51,46,1.05882352941176,1.74036268949424,0.58416785884597,1.69897000433602,Noun,54,1.0,Noun,54,3.0321968316387005,2
18952,volunteers,71652,263,221,233,196,5.15686274509804,2.4216039268698304,2.6347162613257002,2.34635297445064,Noun,263,1.0,Noun,263,3.71343806901429,3
18953,voodoo,71667,243,139,191,120,4.76470588235294,2.3873898263387296,1.6571292322365299,2.14612803567824,Noun,242,1.0,Noun,242,3.67922396848319,2
18954,vortex,71673,76,48,72,46,1.4901960784313704,1.88649072517248,0.572246065808298,1.69019608002851,Noun,69,0.932432432432432,Noun.Verb,69.5,3.17832486731694,2
18955,voter,71678,41,30,40,30,0.8039215686274509,1.6232492903979001,0.357653791130186,1.49136169383427,Noun,41,1.0,Noun,41,2.91508343254236,2
18956,voters,71679,106,76,88,64,2.07843137254902,2.02938377768521,0.906056270863138,1.88649072517248,Noun,106,1.0,Noun,106,3.32121791982967,2
18957,votes,71680,400,154,392,151,7.84313725490196,2.6031443726201804,1.83595612780162,2.19033169817029,Noun,391,0.9775,Noun.Verb,391.9,3.8949785147646403,1
18958,voting,71681,241,143,229,134,4.72549019607843,2.38381536598043,1.7048164043872198,2.1583624920952498,Noun,128,0.531120331950207,Noun.Verb,128.113,3.67564950812489,2
18959,voucher,71685,46,27,43,26,0.901960784313726,1.6720978579357202,0.321888412017167,1.44715803134222,Noun,45,1.0,Noun,45,2.96393200008018,2
18960,vouchers,71687,28,19,26,18,0.549019607843137,1.4623979978989599,0.226514067715784,1.30102999566398,Noun,27,0.9642857142857142,Noun.Verb,27.1,2.75423214004342,2
18961,vow,71694,276,200,267,195,5.411764705882349,2.4424797690644504,2.38435860753457,2.30319605742049,Noun,205,0.7427536231884059,Noun.Verb,205.71,3.7343139112089103,1
18962,vowel,71696,36,24,35,24,0.7058823529411771,1.56820172406699,0.286123032904149,1.3979400086720402,Noun,35,1.0,Noun,35,2.86003586621145,2
18963,vowels,71697,28,21,26,21,0.549019607843137,1.4623979978989599,0.25035765379113,1.34242268082221,Noun,28,1.0,Noun,28,2.75423214004342,2
18964,vows,71699,331,199,325,196,6.49019607843137,2.5211380837040402,2.3724368144968997,2.30102999566398,Noun,300,0.906344410876133,Noun.Verb,300.31,3.8129722258485,1
18965,voyage,71701,306,201,298,194,6.0,2.48713837547719,2.39628040057225,2.30535136944662,Noun,224,0.736842105263158,Noun.Interjection.Verb,224.79.1,3.77897251762165,2
18966,voyagers,71703,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,3
18967,voyages,71704,17,16,17,16,0.33333333333333304,1.25527250510331,0.19074868860276603,1.23044892137827,Noun,17,1.0,Noun,17,2.54710664724777,3
18968,voyeur,71706,21,15,20,14,0.411764705882353,1.34242268082221,0.178826895565093,1.20411998265592,Noun,21,1.0,Noun,21,2.6342568229666696,2
18969,voyeurism,71707,10,10,9,9,0.19607843137254896,1.04139268515823,0.119217930376729,1.04139268515823,Noun,10,1.0,Noun,10,2.3332268273026804,4
18970,vroom,71712,42,19,19,13,0.823529411764706,1.6334684555795902,0.226514067715784,1.30102999566398,Noun,41,0.9761904761904759,Noun.Name,41.1,2.9253025977240497,1
18971,vulgarity,71727,18,16,18,16,0.3529411764705879,1.27875360095283,0.19074868860276603,1.23044892137827,Noun,18,1.0,Noun,18,2.57058774309729,4
18972,vulture,71733,90,64,66,60,1.7647058823529398,1.95904139232109,0.762994754411063,1.8129133566428601,Noun,90,1.0,Noun,90,3.2508755344655498,2
18973,vultures,71734,115,95,95,86,2.25490196078431,2.06445798922692,1.1325703385789199,1.9822712330395702,Noun,115,1.0,Noun,115,3.3562921313713803,2
18974,vulva,71736,6,4,6,4,0.11764705882352902,0.8450980400142571,0.0476871721506915,0.698970004336019,Noun,6,1.0,Noun,6,2.13693218215872,2
18975,wacker,71744,26,10,1,1,0.509803921568627,1.43136376415899,0.119217930376729,1.04139268515823,Noun,13,0.5,Noun.Name,13.13,2.7231979063034504,2
18976,wacko,71747,141,110,123,100,2.76470588235294,2.15228834438306,1.31139723414402,2.04532297878666,Noun,134,0.964028776978417,Noun.Name,134.5,3.4441224865275197,2
18977,wackos,71748,25,22,21,19,0.49019607843137303,1.41497334797082,0.262279446828803,1.3617278360175902,Noun,24,1.0,Noun,24,2.7068074901152794,2
18978,wacks,71749,2,1,2,1,0.0392156862745098,0.47712125471966205,0.0119217930376729,0.30102999566398103,Noun,2,1.0,Noun,2,1.76895539686412,1
18979,wad,71752,89,77,80,72,1.7450980392156898,1.9542425094393199,0.9179780639008109,1.8920946026904801,Noun,90,1.0,Noun,90,3.2460766515837802,1
18980,wader,71763,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
18981,waders,71764,16,11,16,11,0.313725490196078,1.23044892137827,0.131139723414402,1.07918124604762,Noun,16,1.0,Noun,16,2.52228306352273,2
18982,wads,71768,9,7,8,6,0.17647058823529396,1.0,0.0834525512637101,0.9030899869919442,Noun,8,0.8888888888888891,Noun.Verb,8.1,2.29183414214446,1
18983,wafer,71770,15,11,14,10,0.294117647058824,1.20411998265592,0.131139723414402,1.07918124604762,Noun,15,1.0,Noun,15,2.49595412480038,2
18984,wafers,71771,16,15,14,13,0.313725490196078,1.23044892137827,0.178826895565093,1.20411998265592,Noun,16,1.0,Noun,16,2.52228306352273,2
18985,waffle,71773,108,71,79,57,2.11764705882353,2.0374264979406203,0.846447305674774,1.8573324964312699,Noun,87,0.805555555555556,Noun.Verb.Name,87.19.2,3.32926064008508,2
18986,waffles,71775,132,89,107,82,2.58823529411765,2.1238516409670902,1.06103958035289,1.9542425094393199,Noun,124,0.946564885496183,Noun.Verb,124.7,3.4156857831115497,2
18987,wage,71782,159,142,158,141,3.11764705882353,2.2041199826559197,1.6928946113495502,2.15533603746506,Noun,126,0.7924528301886791,Noun.Verb,126.33,3.49595412480038,1
18988,wagers,71787,12,12,12,12,0.23529411764705901,1.11394335230684,0.14306151645207402,1.11394335230684,Noun,10,0.833333333333333,Noun.Verb,10.2,2.4057774944513,2
18989,wages,71788,198,135,189,133,3.88235294117647,2.29885307640971,1.6094420600858401,2.13353890837022,Noun,197,1.0,Noun,197,3.5906872185541703,2
18990,waggoner,71799,10,3,1,1,0.19607843137254896,1.04139268515823,0.0357653791130186,0.6020599913279621,Noun,6,0.6,Noun.Name,6.4,2.3332268273026804,3
18991,wagon,71804,906,468,867,451,17.7647058823529,2.9576072870601,5.5793991416309,2.6711728427150803,Noun,907,1.0,Noun,907,4.24944142920456,2
18992,wagons,71808,165,94,150,84,3.23529411764706,2.2201080880400497,1.12064854554125,1.97772360528885,Noun,165,1.0,Noun,165,3.5119422301845096,2
18993,wags,71809,13,12,11,11,0.254901960784314,1.14612803567824,0.14306151645207402,1.11394335230684,Noun,8,0.615384615384615,Noun.Verb,8.5,2.4379621778227003,1
18994,wahoo,71813,12,7,3,1,0.23529411764705901,1.11394335230684,0.0834525512637101,0.9030899869919442,Noun,12,1.0,Noun,12,2.4057774944513,2
18995,waif,71814,17,16,16,15,0.33333333333333304,1.25527250510331,0.19074868860276603,1.23044892137827,Noun,16,0.941176470588235,Noun.Name,16.1,2.54710664724777,1
18996,wain,71821,2,2,1,1,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,1,0.5,Noun.Name,1.1,1.76895539686412,1
18997,waist,71826,262,220,254,216,5.13725490196078,2.41995574848976,2.6227944682880295,2.3443922736851097,Noun,261,1.0,Noun,261,3.71178989063422,1
18998,waistline,71830,23,14,23,14,0.450980392156863,1.38021124171161,0.16690510252742002,1.1760912590556798,Noun,22,1.0,Noun,22,2.67204538385607,2
18999,waists,71832,5,5,5,5,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,5,1.0,Noun,5,2.0699853925281,1
19000,waiter,71835,673,433,447,307,13.196078431372499,2.82865989653532,5.162136385312349,2.6374897295125095,Noun,668,0.998505231689088,Noun.Name,668.1,4.12049403867978,2
19001,waiters,71836,114,93,111,91,2.23529411764706,2.06069784035361,1.10872675250358,1.9731278535997,Noun,115,1.0,Noun,115,3.35253198249807,2
19002,waitress,71839,588,398,529,366,11.529411764705902,2.7701152947871,4.744873628993799,2.60097289568675,Noun,493,0.8398637137989781,Noun.Verb.Name,493.85.9,4.06194943693156,2
