orderID,run,list,numID,cond,file_num,Word,Zipfvalue,cmu_sylls,BF_TP,LEN_L,reason_for_change,cond_code,trigger_code,len,corr_resp,fix_code,word_code,delay_code,audioresp_code,jittered_ISI,total_time,OLD_file_num
180,run5,1,19285,high1,list1_19285_wife_high1,wife,5.5422,1,12,4,,1,10,1,2,11,12,13,14,3500,11500,list1_19285_wife_high1
181,run5,1,319,low3,list1_319_alphabet_low3,alphabet,3.399,3,16.43,8,,4,40,1,2,41,42,43,44,3350,11350,list1_319_alphabet_low3
182,run5,1,14181,low3,list1_14181_radius_low3,radius,3.644,3,35.4,6,,4,40,1,2,41,42,43,44,3250,11250,list1_14181_radius_low3
183,run5,1,6982,high3,list1_6982_frequency_high3,frequency,3.8208,3,43,9,,2,20,1,2,21,22,23,24,3200,11200,list1_6982_frequency_high3
184,run5,1,4215,high1,list1_4215_crook_high1,crook,3.7542,1,38.75,5,,1,10,1,2,11,12,13,14,3400,11400,list1_4215_crook_high1
185,run5,1,17008,low1,list1_17008_strife_low1,strife,3.2263,1,48,6,negative connotation,3,30,1,2,31,32,33,34,3450,11450,list1_17008_strife_low1
186,run5,1,6452,high1,list1_6452_field_high1,field,4.8458,1,20.25,5,,1,10,1,2,11,12,13,14,3300,11300,list1_6452_field_high1
187,run5,1,14824,low3,list1_14824_ridicule_low3,ridicule,3.2962,3,34.86,8,,4,40,1,2,41,42,43,44,3250,11250,list1_14824_ridicule_low3
188,run5,1,2976,low1,list1_2976_chalk_low1,chalk,3.5567,1,29.5,5,,3,30,1,2,31,32,33,34,3300,11300,list1_2976_chalk_low1
189,run5,1,13606,high3,list1_13606_pregnancy_high3,pregnancy,3.8169,3,51.38,9,,2,20,1,2,21,22,23,24,3350,11350,list1_13606_pregnancy_high3
190,run5,1,5736,high3,list1_5736_emotion_high3,emotion,3.9192,3,65.5,7,,2,20,1,2,21,22,23,24,3300,11300,list1_5736_emotion_high3
191,run5,1,4096,low1,list1_4096_cramp_low1,cramp,3.4502,1,43,5,,3,30,1,2,31,32,33,34,3300,11300,list1_4096_cramp_low1
192,run5,1,17554,high1,list1_17554_tax_high1,tax,4.1628,1,5.5,3,,1,10,1,2,11,12,13,14,3450,11450,list1_17554_tax_high1
193,run5,1,19525,low1,list1_19525_yarn_low1,yarn,3.2056,1,28,4,,3,30,1,2,31,32,33,34,3250,11250,list1_19525_yarn_low1
194,run5,1,3410,low1,list1_3410_cluck_low1,cluck,3.1611,1,33.5,5,,3,30,1,2,31,32,33,34,3300,11300,list1_3410_cluck_low1
195,run5,1,13359,high3,list1_13359_politics_high3,politics,4.2192,3,83.71,8,,2,20,1,2,21,22,23,24,3300,11300,list1_13359_politics_high3
196,run5,1,19174,high1,list1_19174_weight_high1,weight,4.5592,1,21,6,,1,10,1,2,11,12,13,14,3400,11400,list1_19174_weight_high1
197,run5,1,9577,low1,list1_9577_knot_low1,knot,3.5683,1,10.67,4,,3,30,1,2,31,32,33,34,3350,11350,list1_9577_knot_low1
198,run5,1,4046,high3,list1_4046_covenant_high3,covenant,3.8259,3,82.29,8,,2,20,1,2,21,22,23,24,3400,11400,list1_4046_covenant_high3
199,run5,1,2985,high1,list1_2985_champ_high1,champ,4.1795,1,31.25,5,,1,10,1,2,11,12,13,14,3350,11350,list1_2985_champ_high1
200,run5,1,8938,low3,list1_8938_informant_low3,informant,3.6222,3,65.63,9,,4,40,1,2,41,42,43,44,3500,11500,list1_8938_informant_low3
201,run1,2,10505,low1,list2_10505_malt_low1,malt,3.2213,1,29.67,4,,3,30,1,2,31,32,33,34,3500,11500,list2_10505_malt_low1
202,run1,2,16224,high1,list2_16224_slot_high1,slot,3.7405,1,21,4,,1,10,1,2,11,12,13,14,3500,11500,list2_16224_slot_high1
203,run1,2,15938,high1,list2_15938_shrimp_high1,shrimp,3.9402,1,38.4,6,,1,10,1,2,11,12,13,14,3250,11250,list2_15938_shrimp_high1
204,run1,2,597,high3,list2_597_appetite_high3,appetite,3.9518,3,87.29,8,,2,20,1,2,21,22,23,24,3200,11200,list2_597_appetite_high3
205,run1,2,2614,low3,list2_2614_canopy_low3,canopy,3.2314,3,46.8,6,,4,40,1,2,41,42,43,44,3450,11450,list2_2614_canopy_low3
206,run1,2,2964,high1,list2_2964_chain_high1,chain,4.3265,1,33.75,5,,1,10,1,2,11,12,13,14,3250,11250,list2_2964_chain_high1
207,run1,2,3826,high3,list2_3826_contrary_high3,contrary,3.9498,3,88.57,8,,2,20,1,2,21,22,23,24,3250,11250,list2_3826_contrary_high3
208,run1,2,4411,low3,list2_4411_cylinder_low3,cylinder,3.2003,3,64.86,8,,4,40,1,2,41,42,43,44,3400,11400,list2_4411_cylinder_low3
209,run1,2,3801,low3,list2_3801_container_low3,container,3.6343,3,95.75,9,,4,40,1,2,41,42,43,44,3400,11400,list2_3801_container_low3
210,run1,2,13204,low1,list2_13204_plaque_low1,plaque,3.3212,1,29.2,6,"move this or ""plague"" to another list",3,30,1,2,31,32,33,34,3500,11500,list4_13204_plaque_low1
211,run1,2,14200,high1,list2_14200_rail_high1,rail,3.661,1,26.33,4,,1,10,1,2,11,12,13,14,3250,11250,list2_14200_rail_high1
212,run1,2,7230,low1,list2_7230_gauge_low1,gauge,3.3449,1,24.5,5,,3,30,1,2,31,32,33,34,3400,11400,list2_7230_gauge_low1
213,run1,2,6198,high3,list2_6198_factory_high3,factory,4.2253,3,53.5,7,,2,20,1,2,21,22,23,24,3400,11400,list2_6198_factory_high3
214,run1,2,5052,high1,list2_5052_disk_high1,disk,3.822,1,16.67,4,"move this or ""disc"" to another list",1,10,1,2,11,12,13,14,3200,11200,list2_5052_disk_high1
215,run1,2,18497,low3,list2_18497_ultrasound_low3,ultrasound,3.3922,3,18,10,,4,40,1,2,41,42,43,44,3350,11350,list2_18497_ultrasound_low3
216,run1,2,3947,low3,list2_3947_corruption_low3,corruption,3.6323,3,136.33,10,negative connotation,4,40,1,2,41,42,43,44,3350,11350,list2_3947_corruption_low3
217,run1,2,17149,low1,list2_17149_suede_low1,suede,3.2603,1,16.75,5,,3,30,1,2,31,32,33,34,3450,11450,list2_17149_suede_low1
218,run1,2,17115,high3,list2_17115_substitute_high3,substitute,3.6702,3,46.89,10,,2,20,1,2,21,22,23,24,3300,11300,list2_17115_substitute_high3
219,run1,2,13404,high1,list2_13404_pond_high1,pond,3.8024,1,27.33,4,,1,10,1,2,11,12,13,14,3350,11350,list2_13404_pond_high1
220,run1,2,2188,low1,list2_2188_brow_low1,brow,3.2696,1,13.33,4,,3,30,1,2,31,32,33,34,3250,11250,list2_2188_brow_low1
221,run1,2,4108,high1,list2_4108_crash_high1,crash,4.4568,1,48.75,5,negative connotation,1,10,1,2,11,12,13,14,3400,11400,list2_4108_crash_high1
222,run1,2,6884,high3,list2_6884_formula_high3,formula,3.8961,3,36.33,7,,2,20,1,2,21,22,23,24,3250,11250,list2_6884_formula_high3
223,run1,2,2316,low3,list2_2316_bungalow_low3,bungalow,3.2213,3,26.43,8,,4,40,1,2,41,42,43,44,3500,11500,list2_2316_bungalow_low3
224,run1,2,11217,low3,list2_11217_modesty_low3,modesty,3.2509,3,32.5,7,,4,40,1,2,41,42,43,44,3350,11350,list2_11217_modesty_low3
225,run1,2,5558,high1,list2_5558_ease_high1,ease,4.2808,1,20.33,4,,1,10,1,2,11,12,13,14,3300,11300,list2_5558_ease_high1
226,run1,2,13811,high3,list2_13811_prophecy_high3,prophecy,3.7997,3,56.57,8,,2,20,1,2,21,22,23,24,3350,11350,list2_13811_prophecy_high3
227,run1,2,9280,low1,list2_9280_jig_low1,jig,3.2363,1,5,3,,3,30,1,2,31,32,33,34,3200,11200,list2_9280_jig_low1
228,run1,2,815,low3,list2_815_assumption_low3,assumption,3.5248,3,105.67,10,,4,40,1,2,41,42,43,44,3500,11500,list2_815_assumption_low3
229,run1,2,4764,high3,list2_4764_deputy_high3,deputy,4.1944,3,38,6,,2,20,1,2,21,22,23,24,3250,11250,list2_4764_deputy_high3
230,run1,2,10119,low3,list2_10119_listener_low3,listener,3.1552,3,100.43,8,,4,40,1,2,41,42,43,44,3200,11200,list2_10119_listener_low3
231,run1,2,4304,high1,list2_4304_cue_high1,cue,3.8917,1,5.5,3,,1,10,1,2,11,12,13,14,3200,11200,list2_4304_cue_high1
232,run1,2,7533,high3,list2_7533_gorilla_high3,gorilla,3.7452,3,41.33,7,,2,20,1,2,21,22,23,24,3400,11400,list2_7533_gorilla_high3
233,run1,2,12864,low3,list2_12864_performer_low3,performer,3.3853,3,49.38,9,,4,40,1,2,41,42,43,44,3350,11350,list2_12864_performer_low3
234,run1,2,4358,high1,list2_4358_curse_high1,curse,4.2603,1,31.75,5,negative connotation,1,10,1,2,11,12,13,14,3200,11200,list2_4358_curse_high1
235,run1,2,16674,low1,list2_16674_squash_low1,squash,3.6421,1,19.2,6,,3,30,1,2,31,32,33,34,3300,11300,list2_16674_squash_low1
236,run1,2,6115,high3,list2_6115_explosion_high3,explosion,4.2171,3,80.5,9,,2,20,1,2,21,22,23,24,3500,11500,list2_6115_explosion_high3
237,run1,2,10690,low1,list2_10690_mast_low1,mast,3.2161,1,34.67,4,,3,30,1,2,31,32,33,34,3500,11500,list2_10690_mast_low1
238,run1,2,972,low1,list2_972_awe_low1,awe,3.4222,1,2,3,,3,30,1,2,31,32,33,34,3350,11350,list2_972_awe_low1
239,run1,2,18113,low1,list2_18113_tract_low1,tract,3.1611,1,41.75,5,,3,30,1,2,31,32,33,34,3250,11250,list2_18113_tract_low1
240,run1,2,7553,high3,list2_7553_government_high3,government,4.814,3,52.33,10,,2,20,1,2,21,22,23,24,3450,11450,list2_7553_government_high3
241,run2,2,8256,high1,list2_8256_herd_high1,herd,3.8493,1,19.33,4,,1,10,1,2,11,12,13,14,3500,11500,list2_8256_herd_high1
242,run2,2,18192,high1,list2_18192_tray_high1,tray,3.9057,1,17.33,4,,1,10,1,2,11,12,13,14,3350,11350,list2_18192_tray_high1
243,run2,2,19066,low1,list2_19066_warmth_low1,warmth,3.6498,1,45.8,6,,3,30,1,2,31,32,33,34,3400,11400,list2_19066_warmth_low1
244,run2,2,5660,high3,list2_5660_election_high3,election,4.0408,3,84.86,8,,2,20,1,2,21,22,23,24,3450,11450,list2_5660_election_high3
245,run2,2,12880,low3,list2_12880_perjury_low3,perjury,3.3563,3,48.67,7,,4,40,1,2,41,42,43,44,3400,11400,list2_12880_perjury_low3
246,run2,2,7758,low1,list2_7758_grunt_low1,grunt,3.3487,1,36.75,5,,3,30,1,2,31,32,33,34,3200,11200,list2_7758_grunt_low1
247,run2,2,17735,high3,list2_17735_theater_high3,theater,4.3807,3,130,7,,2,20,1,2,21,22,23,24,3250,11250,list2_17735_theater_high3
248,run2,2,3944,high3,list2_3944_corridor_high3,corridor,3.7467,3,69.86,8,,2,20,1,2,21,22,23,24,3250,11250,list2_3944_corridor_high3
249,run2,2,6078,low3,list2_6078_exhaustion_low3,exhaustion,3.2109,3,110.78,10,,4,40,1,2,41,42,43,44,3450,11450,list2_6078_exhaustion_low3
250,run2,2,8631,low1,list2_8631_hump_low1,hump,3.6459,1,16,4,alternate meaning is inappropriate,3,30,1,2,31,32,33,34,3250,11250,list2_8631_hump_low1
251,run2,2,12913,low1,list2_12913_pest_low1,pest,3.4592,1,23.33,4,,3,30,1,2,31,32,33,34,3400,11400,list2_12913_pest_low1
252,run2,2,15327,high1,list2_15327_scale_high1,scale,3.9785,1,27.75,5,,1,10,1,2,11,12,13,14,3400,11400,list2_15327_scale_high1
253,run2,2,19078,high3,list2_19078_warrior_high3,warrior,4.0053,3,78.33,7,,2,20,1,2,21,22,23,24,3500,11500,list2_19078_warrior_high3
254,run2,2,13276,low1,list2_13276_plow_low1,plow,3.2786,1,15.33,4,,3,30,1,2,31,32,33,34,3400,11400,list2_13276_plow_low1
255,run2,2,7065,low3,list2_7065_fundraiser_low3,fundraiser,3.2831,3,37,10,,4,40,1,2,41,42,43,44,3450,11450,list2_7065_fundraiser_low3
256,run2,2,3668,low3,list2_3668_completion_low3,completion,3.1949,3,146.44,10,,4,40,1,2,41,42,43,44,3300,11300,list2_3668_completion_low3
257,run2,2,17362,high1,list2_17362_sword_high1,sword,4.4176,1,20,5,,1,10,1,2,11,12,13,14,3500,11500,list2_17362_sword_high1
258,run2,2,5063,low3,list2_5063_dispatcher_low3,dispatcher,3.1726,3,52.33,10,,4,40,1,2,41,42,43,44,3400,11400,list2_5063_dispatcher_low3
259,run2,2,15587,high1,list2_15587_seed_high1,seed,3.8795,1,33.67,4,,1,10,1,2,11,12,13,14,3200,11200,list2_15587_seed_high1
260,run2,2,837,high3,list2_837_asylum_high3,asylum,3.6629,3,9.2,6,,2,20,1,2,21,22,23,24,3350,11350,list2_837_asylum_high3
261,run2,2,5320,high1,list2_5320_drain_high1,drain,3.9363,1,41.5,5,,1,10,1,2,11,12,13,14,3200,11200,list2_5320_drain_high1
262,run2,2,15547,high1,list2_15547_seat_high1,seat,4.896,1,35,4,,1,10,1,2,11,12,13,14,3250,11250,list2_15547_seat_high1
263,run2,2,18721,high3,list2_18721_vehicle_high3,vehicle,4.354,3,33.83,7,,2,20,1,2,21,22,23,24,3200,11200,list2_18721_vehicle_high3
264,run2,2,1512,high3,list2_1512_bicycle_high3,bicycle,3.8208,3,32.17,7,,2,20,1,2,21,22,23,24,3300,11300,list2_1512_bicycle_high3
265,run2,2,4839,low1,list2_4839_deuce_low1,deuce,3.4592,1,20.5,5,,3,30,1,2,31,32,33,34,3300,11300,list2_4839_deuce_low1
266,run2,2,14666,low3,list2_14666_reservoir_low3,reservoir,3.2741,3,70.38,9,,4,40,1,2,41,42,43,44,3250,11250,list2_14666_reservoir_low3
267,run2,2,10217,high1,list2_10217_log_high1,log,4.0779,1,7.5,3,,1,10,1,2,11,12,13,14,3300,11300,list2_10217_log_high1
268,run2,2,3824,low3,list2_3824_contractor_low3,contractor,3.4987,3,76,10,,4,40,1,2,41,42,43,44,3450,11450,list2_3824_contractor_low3
269,run2,2,18315,low1,list2_18315_troupe_low1,troupe,3.2509,1,35.8,6,,3,30,1,2,31,32,33,34,3300,11300,list2_18315_troupe_low1
270,run2,2,11205,low3,list2_11205_courier_low3,courier,3.519720847,3,147,7,verb,4,40,1,2,41,42,43,44,3250,11250,list2_11205_modeling_low3
271,run2,2,9640,low1,list2_9640_lag_low1,lag,3.1726,1,10.5,3,,3,30,1,2,31,32,33,34,3200,11200,list2_9640_lag_low1
272,run2,2,10329,low3,list2_10329_lullaby_low3,lullaby,3.2412,3,38,7,,4,40,1,2,41,42,43,44,3500,11500,list2_10329_lullaby_low3
273,run2,2,7946,high3,list2_7946_hamburger_high3,hamburger,3.8917,3,38.75,9,,2,20,1,2,21,22,23,24,3400,11400,list2_7946_hamburger_high3
274,run2,2,8972,high3,list2_8972_injury_high3,injury,4.0087,3,30,6,,2,20,1,2,21,22,23,24,3350,11350,list2_8972_injury_high3
275,run2,2,15807,high1,list2_15807_shelf_high1,shelf,3.8433,1,27.5,5,,1,10,1,2,11,12,13,14,3400,11400,list2_15807_shelf_high1
276,run2,2,6134,high3,list2_6134_extension_high3,extension,3.7327,3,89.38,9,,2,20,1,2,21,22,23,24,3400,11400,list2_6134_extension_high3
277,run2,2,7130,low1,list2_7130_gall_low1,gall,3.3004,1,34.67,4,,3,30,1,2,31,32,33,34,3400,11400,list2_7130_gall_low1
278,run2,2,391,low1,list2_391_amp_low1,amp,3.265,1,1.5,3,,3,30,1,2,31,32,33,34,3200,11200,list2_391_amp_low1
279,run2,2,18026,high1,list2_18026_torch_high1,torch,3.6984,1,40.75,5,,1,10,1,2,11,12,13,14,3450,11450,list2_18026_torch_high1
280,run2,2,8756,low3,list2_8756_ignorance_low3,ignorance,3.559,3,48.13,9,,4,40,1,2,41,42,43,44,3450,11450,list2_8756_ignorance_low3
281,run3,2,18699,low1,list2_18699_vase_low1,vase,3.5863,1,20.67,4,,3,30,1,2,31,32,33,34,3500,11500,list2_18699_vase_low1
282,run3,2,4902,high1,list2_4902_dice_high1,dice,4.0194,1,17.67,4,,1,10,1,2,11,12,13,14,3300,11300,list2_4902_dice_high1
283,run3,2,2887,low3,list2_2887_caviar_low3,caviar,3.5841,3,41.2,6,,4,40,1,2,41,42,43,44,3300,11300,list2_2887_caviar_low3
284,run3,2,13748,high3,list2_13748_producer_high3,producer,4.096,3,74.57,8,,2,20,1,2,21,22,23,24,3350,11350,list2_13748_producer_high3
285,run3,2,2891,low3,list2_2891_cavity_low3,cavity,3.4765,3,53,6,,4,40,1,2,41,42,43,44,3450,11450,list2_2891_cavity_low3
286,run3,2,9718,low1,list2_9718_lard_low1,lard,3.2314,1,36,4,,3,30,1,2,31,32,33,34,3400,11400,list2_9718_lard_low1
287,run3,2,14919,high3,list2_14919_robbery_high3,robbery,4.3622,3,86.83,7,,2,20,1,2,21,22,23,24,3350,11350,list2_14919_robbery_high3
288,run3,2,14752,low3,list2_14752_revenue_low3,revenue,3.3817,3,56.67,7,,4,40,1,2,41,42,43,44,3500,11500,list2_14752_revenue_low3
289,run3,2,6128,high3,list2_6128_expression_high3,expression,4.1061,3,98.67,10,,2,20,1,2,21,22,23,24,3200,11200,list2_6128_expression_high3
290,run3,2,9289,low1,list2_9289_jinx_low1,jinx,3.6036,1,18,4,,3,30,1,2,31,32,33,34,3500,11500,list2_9289_jinx_low1
291,run3,2,11490,high1,list2_11490_mule_high1,mule,3.8469,1,22,4,,1,10,1,2,11,12,13,14,3250,11250,list2_11490_mule_high1
292,run3,2,18762,low1,list2_18762_verge_low1,verge,3.5171,1,28.25,5,,3,30,1,2,31,32,33,34,3450,11450,list2_18762_verge_low1
293,run3,2,7008,low1,list2_7008_fringe_low1,fringe,3.2263,1,52,6,,3,30,1,2,31,32,33,34,3350,11350,list2_7008_fringe_low1
294,run3,2,14185,high1,list2_14185_raft_high1,raft,3.6739,1,15.67,4,,1,10,1,2,11,12,13,14,3200,11200,list2_14185_raft_high1
295,run3,2,15715,high3,list2_15715_settlement_high3,settlement,3.801,3,48.56,10,,2,20,1,2,21,22,23,24,3400,11400,list2_15715_settlement_high3
296,run3,2,14530,low3,list2_14530_rejection_low3,rejection,3.5197,3,122.38,9,,4,40,1,2,41,42,43,44,3500,11500,list2_14530_rejection_low3
297,run3,2,14092,high1,list2_14092_quest_high1,quest,3.8077,1,21.25,5,,1,10,1,2,11,12,13,14,3400,11400,list2_14092_quest_high1
298,run3,2,2394,low3,list2_2394_buttercup_low3,buttercup,3.3782,3,45.38,9,,4,40,1,2,41,42,43,44,3200,11200,list2_2394_buttercup_low3
299,run3,2,5220,high1,list2_5220_doom_high1,doom,3.7497,1,28,4,negative connotation,1,10,1,2,11,12,13,14,3350,11350,list2_5220_doom_high1
300,run3,2,15352,high1,list2_15352_scar_high1,scar,3.9283,1,10,4,,1,10,1,2,11,12,13,14,3500,11500,list2_15352_scar_high1
301,run3,2,16707,high1,list2_16707_stage_high1,stage,4.6583,1,38.25,5,,1,10,1,2,11,12,13,14,3500,11500,list2_16707_stage_high1
302,run3,2,17377,high3,list2_17377_sympathy_high3,sympathy,3.9223,3,25.86,8,,2,20,1,2,21,22,23,24,3500,11500,list2_17377_sympathy_high3
303,run3,2,13300,high3,list2_13300_pneumonia_high3,pneumonia,3.7035,3,11.38,9,negative connotation,2,20,1,2,21,22,23,24,3400,11400,list2_13300_pneumonia_high3
304,run3,2,15148,low3,list2_15148_safari_low3,safari,3.3212,3,23.4,6,,4,40,1,2,41,42,43,44,3250,11250,list2_15148_safari_low3
305,run3,2,14457,low1,list2_14457_reel_low1,reel,3.5146,1,23,4,,3,30,1,2,31,32,33,34,3500,11500,list2_14457_reel_low1
306,run3,2,8766,high3,list2_8766_illusion_high3,illusion,3.9171,3,45.29,8,,2,20,1,2,21,22,23,24,3250,11250,list2_8766_illusion_high3
307,run3,2,4859,low1,list2_4859_dew_low1,dew,3.3332,1,4.5,3,,3,30,1,2,31,32,33,34,3450,11450,list2_4859_dew_low1
308,run3,2,6037,high3,list2_6037_exception_high3,exception,3.9046,3,101.5,9,,2,20,1,2,21,22,23,24,3500,11500,list2_6037_exception_high3
309,run3,2,6674,high1,list2_6674_flick_high1,flick,3.7035,1,37,5,verb,1,10,1,2,11,12,13,14,3400,11400,list2_6674_flick_high1
310,run3,2,4817,low3,list2_4817_detection_low3,detection,3.2263,3,126.13,9,,4,40,1,2,41,42,43,44,3450,11450,list2_4817_detection_low3
311,run3,2,16343,low1,list2_16343_sob_low1,sob,3.1839,1,9,3,,3,30,1,2,31,32,33,34,3250,11250,list2_16343_sob_low1
312,run3,2,1463,high3,list2_1463_benefit_high3,benefit,4.1569,3,36.5,7,,2,20,1,2,21,22,23,24,3500,11500,list2_1463_benefit_high3
313,run3,2,17239,low3,list2_17239_superstar_low3,superstar,3.5373,3,49.38,9,,4,40,1,2,41,42,43,44,3200,11200,list2_17239_superstar_low3
314,run3,2,1679,low1,list2_1679_bliss_low1,bliss,3.4987,1,30,5,,3,30,1,2,31,32,33,34,3200,11200,list2_1679_bliss_low1
315,run3,2,3217,low1,list2_3217_chunk_low1,chunk,3.6182,1,30.25,5,,3,30,1,2,31,32,33,34,3400,11400,list2_3217_chunk_low1
316,run3,2,13580,low3,list2_13580_precedent_low3,precedent,3.399,3,70.63,9,,4,40,1,2,41,42,43,44,3300,11300,list2_13580_precedent_low3
317,run3,2,5180,high1,list2_5180_doll_high1,doll,4.3936,1,35,4,,1,10,1,2,11,12,13,14,3200,11200,list2_5180_doll_high1
318,run3,2,8728,high3,list2_8728_idea_high3,idea,5.5546,3,3,4,,2,20,1,2,21,22,23,24,3450,11450,list2_8728_idea_high3
319,run3,2,6693,high1,list2_6693_flock_high1,flock,3.6684,1,39.25,5,,1,10,1,2,11,12,13,14,3400,11400,list2_6693_flock_high1
320,run3,2,7577,low3,list2_7577_graffiti_low3,graffiti,3.3089,3,48,8,,4,40,1,2,41,42,43,44,3250,11250,list2_7577_graffiti_low3
321,run4,2,14928,high1,list2_14928_rock_high1,rock,4.9348,1,27.67,4,,1,10,1,2,11,12,13,14,3250,11250,list2_14928_rock_high1
322,run4,2,18743,low1,list2_18743_vent_low1,vent,3.6459,1,21.33,4,,3,30,1,2,31,32,33,34,3350,11350,list2_18743_vent_low1
323,run4,2,17800,high1,list2_17800_threat_high1,threat,4.3171,1,33.8,6,negative connotation,1,10,1,2,11,12,13,14,3350,11350,list2_17800_threat_high1
324,run4,2,17968,low3,list2_17968_tolerance_low3,tolerance,3.4091,3,77.38,9,,4,40,1,2,41,42,43,44,3200,11200,list2_17968_tolerance_low3
325,run4,2,743,high3,list2_743_artery_high3,artery,3.7264,3,48.6,6,,2,20,1,2,21,22,23,24,3400,11400,list2_743_artery_high3
326,run4,2,8064,low1,list2_8064_hash_low1,hash,3.5495,1,30,4,drugs?,3,30,1,2,31,32,33,34,3500,11500,list2_8064_hash_low1
327,run4,2,10188,high3,list2_10188_location_high3,location,4.3936,3,87.43,8,,2,20,1,2,21,22,23,24,3400,11400,list2_10188_location_high3
328,run4,2,9681,low3,list2_9681_landlady_low3,landlady,3.3212,3,48.14,8,weird compound word,4,40,1,2,41,42,43,44,3450,11450,list2_9681_landlady_low3
329,run4,2,3626,high3,list2_3626_commission_high3,commission,4.1394,3,111.44,10,,2,20,1,2,21,22,23,24,3250,11250,list2_3626_commission_high3
330,run4,2,17687,high1,list2_17687_term_high1,term,4.2417,1,16,4,,1,10,1,2,11,12,13,14,3500,11500,list2_17687_term_high1
331,run4,2,3903,low1,list2_3903_cork_low1,cork,3.4592,1,30.33,4,,3,30,1,2,31,32,33,34,3500,11500,list2_3903_cork_low1
332,run4,2,19564,high1,list2_19564_youth_high1,youth,4.2258,1,27.75,5,,1,10,1,2,11,12,13,14,3300,11300,list2_19564_youth_high1
333,run4,2,12369,high3,list2_12369_oxygen_high3,oxygen,4.1425,3,40.8,6,,2,20,1,2,21,22,23,24,3300,11300,list2_12369_oxygen_high3
334,run4,2,4334,low1,list2_4334_curb_low1,curb,3.6141,1,16.67,4,,3,30,1,2,31,32,33,34,3350,11350,list2_4334_curb_low1
335,run4,2,6369,low3,list2_6369_fellowship_low3,fellowship,3.4708,3,22.44,10,,4,40,1,2,41,42,43,44,3250,11250,list2_6369_fellowship_low3
336,run4,2,3942,low3,list2_3942_correction_low3,correction,3.5067,3,155.89,10,,4,40,1,2,41,42,43,44,3450,11450,list2_3942_correction_low3
337,run4,2,7235,low1,list2_7235_gauze_low1,gauze,3.1611,1,14.25,5,,3,30,1,2,31,32,33,34,3450,11450,list2_7235_gauze_low1
338,run4,2,5896,high3,list2_5896_equipment_high3,equipment,4.4054,3,42.25,9,,2,20,1,2,21,22,23,24,3350,11350,list2_5896_equipment_high3
339,run4,2,4339,high1,list2_4339_cure_high1,cure,4.3188,1,27.67,4,,1,10,1,2,11,12,13,14,3500,11500,list2_4339_cure_high1
340,run4,2,18278,high1,list2_18278_trip_high1,trip,4.9154,1,14,4,,1,10,1,2,11,12,13,14,3350,11350,list2_18278_trip_high1
341,run4,2,13725,low1,list2_13725_probe_low1,probe,3.6459,1,28,5,,3,30,1,2,31,32,33,34,3500,11500,list2_13725_probe_low1
342,run4,2,12297,low3,list2_12297_outsider_low3,outsider,3.3782,3,60.43,8,,4,40,1,2,41,42,43,44,3250,11250,list2_12297_outsider_low3
343,run4,2,12218,high3,list2_12218_orphanage_high3,orphanage,3.7296,3,24.63,9,,2,20,1,2,21,22,23,24,3400,11400,list2_12218_orphanage_high3
344,run4,2,5523,low3,list2_5523_dynasty_low3,dynasty,3.4091,3,23.33,7,,4,40,1,2,41,42,43,44,3450,11450,list2_5523_dynasty_low3
345,run4,2,4012,low1,list2_4012_stem_low1,stem,3.352531982,1,7.67,4,I think this will consistently elicit mispronunciations,3,30,1,2,31,32,33,34,3300,11300,list2_4012_coup_low1
346,run4,2,17457,low3,list2_17457_takeover_low3,takeover,3.2003,3,40.86,8,,4,40,1,2,41,42,43,44,3500,11500,list2_17457_takeover_low3
347,run4,2,4716,high1,list2_4716_den_high1,den,3.7874,1,6.5,3,,1,10,1,2,11,12,13,14,3200,11200,list2_4716_den_high1
348,run4,2,3678,low3,list2_3678_composer_low3,composer,3.399,3,89.14,8,,4,40,1,2,41,42,43,44,3400,11400,list2_3678_composer_low3
349,run4,2,16858,high1,list2_16858_stern_high1,stern,3.8077,1,33,5,,1,10,1,2,11,12,13,14,3500,11500,list2_16858_stern_high1
350,run4,2,13578,low3,list2_13578_precaution_low3,precaution,3.5349,3,122.11,10,,4,40,1,2,41,42,43,44,3400,11400,list2_13578_precaution_low3
