"","X","Word","Unnamed","FREQcount","CDcount","FREQlow","Cdlow","SUBLTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue","CMUSylls"
"4052",4051,"coverings",14773,4,3,4,3,0.0784313725490196,0.698970004336019,0.0357653791130186,0.602059991327962,"Noun",4,1,"Noun","4",1.99080414648048,3
"4054",4053,"coverup",14780,4,3,4,3,0.0784313725490196,0.698970004336019,0.0357653791130186,0.602059991327962,"Noun",3,0.75,"Noun.Verb","3.1",1.99080414648048,3
"4055",4054,"coverups",14781,1,1,0,0,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"4056",4055,"coves",14782,2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,1
"4058",4057,"cow",14792,1301,728,1202,696,25.5098039215686,3.11461098423217,8.67906533142585,2.86272752831797,"Noun",1283,0.991499227202473,"Noun.Verb.Name","1283.9.2",4.40644512637663,1
"4060",4059,"cowardice",14795,91,60,81,55,1.7843137254902,1.96378782734556,0.715307582260372,1.78532983501077,"Noun",91,1,"Noun","91",3.25562196949002,3
"4067",4066,"cowl",14811,5,5,5,5,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",5,1,"Noun","5",2.0699853925281,1
"4071",4070,"coworker",14817,34,31,34,31,0.666666666666667,1.54406804435028,0.369575584167859,1.50514997831991,"Noun",34,1,"Noun","34",2.83590218649474,3
"4072",4071,"coworkers",14818,73,64,70,62,1.43137254901961,1.86923171973098,0.762994754411063,1.81291335664286,"Noun",73,1,"Noun","73",3.16106586187544,3
"4073",4072,"cows",14829,480,269,442,256,9.41176470588235,2.68214507637383,3.206962327134,2.43136376415899,"Noun",481,1,"Noun","481",3.97397921851829,1
"4074",4073,"coyote",14840,185,107,117,84,3.62745098039216,2.26951294421792,1.275631855031,2.03342375548695,"Noun",178,0.967391304347826,"Noun.Name","178.6",3.56134708636238,3
"4075",4074,"coyotes",14841,105,58,91,55,2.05882352941176,2.02530586526477,0.691463996185026,1.77085201164214,"Noun",105,1,"Noun","105",3.31714000740923,3
"4076",4075,"crab",14861,352,188,241,150,6.90196078431373,2.54777470538782,2.2412970910825,2.27646180417324,"Noun",339,0.963068181818182,"Noun.Name","339.13",3.83960884753228,1
"4078",4077,"crabs",14872,162,97,141,91,3.17647058823529,2.21218760440396,1.15641392465427,1.99122607569249,"Noun",162,1,"Noun","162",3.50402174654842,1
"4079",4078,"crack",14873,1675,1192,1556,1147,32.843137254902,3.22427401429426,14.2107773009061,3.07664044367034,"Noun",881,0.526598924088464,"Noun.Verb.Adjective","881.775.17",4.51610815643872,1
"4088",4087,"cracks",14894,251,214,235,203,4.92156862745098,2.40140054078154,2.55126371006199,2.33243845991561,"Noun",250,1,"Noun","250",3.693234682926,1
"4091",4090,"craft",14903,289,206,279,198,5.66666666666667,2.46239799789896,2.45588936576061,2.31597034545692,"Noun",279,0.965397923875433,"Noun.Verb.Name","279.9.1",3.75423214004342,1
"4092",4091,"crafts",14910,70,55,64,50,1.37254901960784,1.85125834871908,0.655698617072008,1.7481880270062,"Noun",70,1,"Noun","70",3.14309249086354,1
"4095",4094,"crain",14920,38,4,0,0,0.745098039215686,1.5910646070265,0.0476871721506915,0.698970004336019,"Noun",25,0.657894736842105,"Noun.Name.Adjective","25.11.2",2.88289874917096,1
"4096",4095,"cramp",14925,143,109,128,104,2.80392156862745,2.15836249209525,1.29947544110634,2.04139268515822,"Noun",97,0.678321678321678,"Noun.Verb.Name","97.31.15",3.45019663423971,1
"4099",4098,"cramps",14930,86,74,70,64,1.68627450980392,1.93951925261862,0.882212684787792,1.8750612633917,"Noun",79,0.918604651162791,"Noun.Verb.Name","79.5.2",3.23135339476308,1
"4100",4099,"cranberry",14933,99,72,82,61,1.94117647058824,2,0.858369098712446,1.86332286012046,"Noun",96,0.96969696969697,"Noun.Name","96.3",3.29183414214446,3
"4101",4100,"cranes",14938,44,20,33,12,0.862745098039216,1.65321251377534,0.238435860753457,1.32221929473392,"Noun",42,0.954545454545455,"Noun.Name","42.2",2.9450466559198,1
"4102",4101,"cranium",14945,40,36,37,33,0.784313725490196,1.61278385671974,0.429184549356223,1.56820172406699,"Noun",40,1,"Noun","40",2.9046179988642,3
"4103",4102,"cranks",14954,11,11,11,11,0.215686274509804,1.07918124604762,0.131139723414402,1.07918124604762,"Noun",8,0.727272727272727,"Noun.Verb","8.3",2.37101538819208,1
"4106",4105,"crap",14959,3151,1996,2970,1934,61.7843137254902,3.49858620881752,23.795898903195,3.3003780648707,"Noun",3060,0.972972972972973,"Noun.Adjective.Verb.Adverb","3060.48.25.12",4.79042035096198,1
"4107",4106,"craps",14971,155,105,125,91,3.03921568627451,2.19312459835446,1.25178826895565,2.02530586526477,"Noun",146,0.948051948051948,"Noun.Verb","146.8",3.48495874049892,1
"4108",4107,"crash",14977,1461,892,1336,840,28.6470588235294,3.16494737262184,10.6342393896042,2.95085145888855,"Noun",871,0.596167008898015,"Noun.Verb.Name","871.589.1",4.4567815147663,1
"4109",4108,"crate",14988,209,126,204,124,4.09803921568627,2.32221929473392,1.50214592274678,2.10380372095596,"Noun",197,0.942583732057416,"Noun.Verb","197.12",3.61405343687838,1
"4112",4111,"crates",14993,95,66,92,63,1.86274509803922,1.98227123303957,0.786838340486409,1.82607480270083,"Noun",95,1,"Noun","95",3.27410537518403,1
"4114",4113,"craw",15005,17,17,15,15,0.333333333333333,1.25527250510331,0.202670481640439,1.25527250510331,"Noun",15,0.882352941176471,"Noun.Verb.Name","15.1.1",2.54710664724777,1
"4119",4118,"craze",15025,52,45,52,45,1.01960784313725,1.72427586960079,0.536480686695279,1.66275783168157,"Noun",48,0.923076923076923,"Noun.Verb","48.4",3.01611001174525,1
"4121",4120,"craziness",15032,64,57,62,55,1.25490196078431,1.81291335664286,0.679542203147353,1.76342799356294,"Noun",62,0.984126984126984,"Noun.Name","62.1",3.10474749878732,3
"4122",4121,"cream",15040,2484,1345,2262,1271,48.7058823529412,3.39532639306935,16.03481163567,3.12904505988796,"Noun",2434,0.982640290674203,"Noun.Adjective.Verb.Name","2434.23.17.3",4.68716053521381,1
"4124",4123,"creamery",15044,6,1,6,1,0.117647058823529,0.845098040014257,0.0119217930376729,0.301029995663981,"Noun",6,1,"Noun","6",2.13693218215872,3
"4125",4124,"creams",15048,34,33,34,33,0.666666666666667,1.54406804435028,0.393419170243205,1.53147891704226,"Noun",35,1,"Noun","35",2.83590218649474,1
"4126",4125,"crease",15050,69,42,44,38,1.35294117647059,1.84509804001426,0.50071530758226,1.63346845557959,"Noun",30,0.434782608695652,"Noun.Verb.Name","30.26.13",3.13693218215872,1
"4128",4127,"creation",15062,310,247,282,234,6.07843137254902,2.49276038902684,2.9446828803052,2.39445168082622,"Noun",310,1,"Noun","310",3.7845945311713,3
"4129",4128,"creations",15066,39,38,39,38,0.764705882352941,1.60205999132796,0.453028135431569,1.5910646070265,"Noun",39,1,"Noun","39",2.89389413347242,3
"4131",4130,"creator",15071,142,95,110,67,2.7843137254902,2.15533603746506,1.13257033857892,1.98227123303957,"Noun",142,1,"Noun","142",3.44717017960952,3
"4132",4131,"creators",15072,23,14,23,14,0.450980392156863,1.38021124171161,0.16690510252742,1.17609125905568,"Noun",23,1,"Noun","23",2.67204538385607,3
"4136",4135,"credenza",15080,9,9,8,8,0.176470588235294,1,0.107296137339056,1,"Noun",9,1,"Noun","9",2.29183414214446,3
"4138",4137,"creditor",15089,7,7,6,6,0.137254901960784,0.903089986991944,0.0834525512637101,0.903089986991944,"Noun",7,1,"Noun","7",2.1949241291364,3
"4139",4138,"creditors",15090,43,33,37,28,0.843137254901961,1.64345267648619,0.393419170243205,1.53147891704226,"Noun",43,1,"Noun","43",2.93528681863065,3
"4143",4142,"cree",15095,4,3,0,0,0.0784313725490196,0.698970004336019,0.0357653791130186,0.602059991327962,"Noun",3,0.75,"Noun.Name","3.1",1.99080414648048,1
"4144",4143,"creed",15096,129,51,51,37,2.52941176470588,2.11394335230684,0.608011444921316,1.7160033436348,"Noun",124,0.961240310077519,"Noun.Name","124.5",3.4057774944513,1
"4145",4144,"creeds",15098,8,8,8,8,0.156862745098039,0.954242509439325,0.0953743443013829,0.954242509439325,"Noun",8,1,"Noun","8",2.24607665158378,1
"4146",4145,"creek",15099,454,241,192,136,8.90196078431373,2.65801139665711,2.87315212207916,2.38381536598043,"Noun",448,0.991150442477876,"Noun.Name","448.4",3.94984553880157,1
"4147",4146,"creeks",15100,9,8,6,6,0.176470588235294,1,0.0953743443013829,0.954242509439325,"Noun",9,1,"Noun","9",2.29183414214446,1
"4148",4147,"creep",15105,573,432,531,410,11.2352941176471,2.75891189239797,5.15021459227468,2.63648789635337,"Noun",369,0.646234676007005,"Noun.Verb","369.202",4.05074603454243,1
"4149",4148,"creeps",15113,327,283,317,277,6.41176470588235,2.51587384371168,3.37386742966142,2.45331834004704,"Noun",263,0.806748466257669,"Noun.Verb","263.63",3.80770798585614,1
"4150",4149,"crees",15115,6,3,1,1,0.117647058823529,0.845098040014257,0.0357653791130186,0.602059991327962,"Noun",4,0.666666666666667,"Noun.Name","4.2",2.13693218215872,1
"4151",4150,"cremation",15122,41,24,39,22,0.803921568627451,1.6232492903979,0.286123032904149,1.39794000867204,"Noun",40,1,"Noun","40",2.91508343254236,3
"4153",4152,"creme",15127,64,41,46,29,1.25490196078431,1.81291335664286,0.488793514544588,1.6232492903979,"Noun",47,0.723076923076923,"Noun.Adjective","47.18",3.10474749878732,1
"4155",4154,"creosote",15131,7,4,6,3,0.137254901960784,0.903089986991944,0.0476871721506915,0.698970004336019,"Noun",6,0.857142857142857,"Noun.Name","6.1",2.1949241291364,3
"4156",4155,"crepe",15133,42,32,37,29,0.823529411764706,1.63346845557959,0.381497377205532,1.51851393987789,"Noun",42,1,"Noun","42",2.92530259772405,1
"4157",4156,"crepes",15135,18,14,17,13,0.352941176470588,1.27875360095283,0.16690510252742,1.17609125905568,"Noun",18,1,"Noun","18",2.57058774309729,1
"4158",4157,"crescendo",15142,25,18,18,12,0.490196078431373,1.41497334797082,0.214592274678112,1.27875360095283,"Noun",24,0.96,"Noun.Name","24.1",2.70680749011528,3
"4160",4159,"cress",15146,1,1,0,0,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,1
"4163",4162,"crest",15150,107,67,69,50,2.09803921568627,2.03342375548695,0.798760133524082,1.83250891270624,"Noun",97,0.906542056074766,"Noun.Name","97.10",3.32525789763141,1
"4164",4163,"crests",15154,7,6,7,6,0.137254901960784,0.903089986991944,0.0715307582260372,0.845098040014257,"Noun",7,1,"Noun","7",2.1949241291364,1
"4167",4166,"crevices",15165,5,5,5,5,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",5,1,"Noun","5",2.0699853925281,3
"4168",4167,"crew",15166,2424,1036,2156,931,47.5294117647059,3.38471174293828,12.3509775870291,3.01577875638904,"Noun",2175,0.925531914893617,"Noun.Name","2175.175",4.67654588508274,1
"4171",4170,"crews",15173,167,116,157,113,3.27450980392157,2.22530928172586,1.38292799237005,2.06818586174616,"Noun",163,0.976047904191617,"Noun.Name","163.4",3.51714342387032,1
"4172",4171,"crib",15174,316,212,305,211,6.19607843137255,2.50105926221775,2.52742012398665,2.32837960343874,"Noun",296,0.942675159235669,"Noun.Verb.Name","296.13.5",3.79289340436221,1
"4174",4173,"cribs",15178,25,24,21,20,0.490196078431373,1.41497334797082,0.286123032904149,1.39794000867204,"Noun",21,0.84,"Noun.Verb","21.4",2.70680749011528,1
"4178",4177,"crim",15189,5,5,3,3,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",3,0.6,"Noun.Verb","3.2",2.0699853925281,1
"4179",4178,"crime",15190,3633,1782,3328,1720,71.2352941176471,3.56038492297202,21.244635193133,3.25115134317535,"Noun",3640,0.999725350178522,"Noun.Name","3640.1",4.85221906511648,1
"4180",4179,"crimes",15193,590,426,541,402,11.5686274509804,2.77158748088126,5.07868383404864,2.63042787502502,"Noun",585,0.996592844974446,"Noun.Name","585.2",4.06342162302572,1
"4181",4180,"criminals",15201,612,433,565,415,12,2.78746047451842,5.16213638531235,2.63748972951251,"Noun",613,1,"Noun","613",4.07929461666287,3
"4182",4181,"crimp",15206,22,19,22,19,0.431372549019608,1.36172783601759,0.226514067715784,1.30102999566398,"Noun",19,0.863636363636364,"Noun.Verb","19.3",2.65356197816205,1
"4183",4182,"crip",15226,14,13,7,7,0.274509803921569,1.17609125905568,0.154983309489747,1.14612803567824,"Noun",13,0.928571428571429,"Noun.Name","13.1",2.46792540120014,1
"4186",4185,"crips",15234,19,18,0,0,0.372549019607843,1.30102999566398,0.214592274678112,1.27875360095283,"Noun",11,0.578947368421053,"Noun.Name","11.8",2.59286413780844,1
"4201",4200,"croc",15288,60,10,58,10,1.17647058823529,1.78532983501077,0.119217930376729,1.04139268515823,"Noun",58,0.966666666666667,"Noun.Name","58.2",3.07716397715523,1
"4202",4201,"crock",15295,103,80,98,77,2.01960784313725,2.01703333929878,0.953743443013829,1.90848501887865,"Noun",102,0.990291262135922,"Noun.Name","102.1",3.30886748144324,1
"4203",4202,"crockery",15298,5,5,4,4,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",5,1,"Noun","5",2.0699853925281,3
"4204",4203,"crocodile",15300,115,70,100,55,2.25490196078431,2.06445798922692,0.834525512637101,1.85125834871908,"Noun",113,0.982608695652174,"Noun.Name","113.2",3.35629213137138,3
"4205",4204,"crocodiles",15301,31,18,27,17,0.607843137254902,1.50514997831991,0.214592274678112,1.27875360095283,"Noun",31,1,"Noun","31",2.79698412046437,3
"4207",4206,"crocuses",15303,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"4211",4210,"crone",15312,22,13,11,10,0.431372549019608,1.36172783601759,0.154983309489747,1.14612803567824,"Noun",16,0.727272727272727,"Noun.Verb.Name","16.3.3",2.65356197816205,1
"4215",4214,"crook",15319,289,196,265,186,5.66666666666667,2.46239799789896,2.33667143538388,2.29446622616159,"Noun",285,1,"Noun","285",3.75423214004342,1
"4216",4215,"crooks",15326,153,119,140,114,3,2.18752072083646,1.41869337148307,2.07918124604762,"Noun",153,1,"Noun","153",3.47935486298092,1
"4218",4217,"crop",15332,248,178,232,173,4.86274509803922,2.39619934709574,2.12207916070577,2.25285303097989,"Noun",233,0.94331983805668,"Noun.Verb","233.14",3.6880334892402,1
"4220",4219,"crops",15337,133,100,130,99,2.6078431372549,2.12710479836481,1.19217930376729,2.00432137378264,"Noun",132,0.992481203007519,"Noun.Verb","132.1",3.41893894050927,1
"4227",4226,"crossover",15373,20,19,20,19,0.392156862745098,1.32221929473392,0.226514067715784,1.30102999566398,"Noun",18,0.9,"Noun.Verb","18.2",2.61405343687838,3
"4235",4234,"crotch",15393,140,113,128,109,2.74509803921569,2.14921911265538,1.34716261325703,2.05690485133647,"Noun",123,0.878571428571429,"Noun.Verb.Name","123.12.5",3.44105325479984,1
"4236",4235,"crouch",15399,38,20,12,12,0.745098039215686,1.5910646070265,0.238435860753457,1.32221929473392,"Noun",20,0.540540540540541,"Noun.Verb.Name","20.15.2",2.88289874917096,1
"4238",4237,"croup",15403,14,11,13,10,0.274509803921569,1.17609125905568,0.131139723414402,1.07918124604762,"Noun",14,1,"Noun","14",2.46792540120014,1
"4239",4238,"crow",15409,227,132,156,107,4.45098039215686,2.35793484700045,1.57367668097282,2.12385164096709,"Noun",150,0.678733031674208,"Noun.Name","150.71",3.64976898914491,1
"4241",4240,"crowd",15414,1906,1230,1671,1146,37.3725490196078,3.28035069304601,14.6638054363376,3.09025805293132,"Noun",1798,0.945320715036803,"Noun.Verb","1798.104",4.57218483519047,1
"4242",4241,"crowds",15417,179,159,169,151,3.50980392156863,2.25527250510331,1.89556509298999,2.20411998265592,"Noun",180,1,"Noun","180",3.54710664724777,1
"4243",4242,"crown",15421,698,363,559,293,13.6862745098039,2.84447717574568,4.32761087267525,2.56110138364906,"Noun",628,0.893314366998578,"Noun.Verb.Name","628.65.10",4.13631131789014,1
"4244",4243,"crowns",15424,54,36,48,33,1.05882352941176,1.74036268949424,0.429184549356223,1.56820172406699,"Noun",48,0.888888888888889,"Noun.Verb","48.6",3.0321968316387,1
"4245",4244,"crows",15425,141,75,112,64,2.76470588235294,2.15228834438306,0.894134477825465,1.88081359228079,"Noun",142,1,"Noun","142",3.44412248652752,1
"4246",4245,"crucible",15436,9,7,4,4,0.176470588235294,1,0.0834525512637101,0.903089986991944,"Noun",7,0.777777777777778,"Noun.Name","7.2",2.29183414214446,3
"4247",4246,"crucifix",15439,60,48,59,47,1.17647058823529,1.78532983501077,0.572246065808298,1.69019608002851,"Noun",55,0.916666666666667,"Noun.Verb.Name","55.4.1",3.07716397715523,3
"4249",4248,"crud",15446,52,45,44,39,1.01960784313725,1.72427586960079,0.536480686695279,1.66275783168157,"Noun",34,0.666666666666667,"Noun.Verb.Name","34.14.3",3.01611001174525,1
"4252",4251,"cruise",15465,626,395,506,323,12.2745098039216,2.79726754083072,4.70910824988078,2.59769518592551,"Noun",489,0.781150159744409,"Noun.Verb.Name","489.133.4",4.08910168297518,1
"4256",4255,"crum",15474,2,1,2,1,0.0392156862745098,0.477121254719662,0.0119217930376729,0.301029995663981,"Noun",2,1,"Noun","2",1.76895539686412,1
"4257",4256,"crumb",15475,92,63,64,60,1.80392156862745,1.96848294855394,0.751072961373391,1.80617997398389,"Noun",92,1,"Noun","92",3.2603170906984,1
"4258",4257,"crumbs",15483,130,103,119,98,2.54901960784314,2.11727129565576,1.22794468288031,2.01703333929878,"Noun",130,1,"Noun","130",3.40910543780022,1
"4260",4259,"crunch",15497,179,125,105,87,3.50980392156863,2.25527250510331,1.49022412970911,2.10037054511756,"Noun",108,0.606741573033708,"Noun.Verb.Name","108.58.12",3.54710664724777,1
"4263",4262,"crunk",15507,5,3,4,3,0.0980392156862745,0.778151250383644,0.0357653791130186,0.602059991327962,"Noun",4,0.8,"Noun.Name","4.1",2.0699853925281,1
"4265",4264,"crusader",15510,57,46,47,41,1.11764705882353,1.76342799356294,0.548402479732952,1.67209785793572,"Noun",57,1,"Noun","57",3.0552621357074,3
"4266",4265,"crusaders",15511,19,18,12,12,0.372549019607843,1.30102999566398,0.214592274678112,1.27875360095283,"Noun",19,1,"Noun","19",2.59286413780844,3
"4268",4267,"crush",15514,857,625,772,581,16.8039215686275,2.93348728784871,7.45112064854554,2.79657433321043,"Noun",497,0.579254079254079,"Noun.Verb","497.361",4.22532142999317,1
"4272",4271,"crust",15521,166,126,163,124,3.25490196078431,2.22271647114758,1.50214592274678,2.10380372095596,"Noun",164,0.987951807228916,"Noun.Verb.Name","164.1.1",3.51455061329204,1
"4273",4272,"crustacean",15523,12,11,11,10,0.235294117647059,1.11394335230684,0.131139723414402,1.07918124604762,"Noun",8,0.666666666666667,"Noun.Adjective","8.4",2.4057774944513,3
"4274",4273,"crusts",15529,25,22,24,21,0.490196078431373,1.41497334797082,0.262279446828803,1.36172783601759,"Noun",24,0.96,"Noun.Verb","24.1",2.70680749011528,1
"4275",4274,"crutch",15532,67,53,66,53,1.31372549019608,1.83250891270624,0.631855030996662,1.73239375982297,"Noun",67,1,"Noun","67",3.1243430548507,1
"4277",4276,"crux",15534,15,12,14,11,0.294117647058824,1.20411998265592,0.143061516452074,1.11394335230684,"Noun",15,1,"Noun","15",2.49595412480038,1
"4278",4277,"crybaby",15539,67,50,51,42,1.31372549019608,1.83250891270624,0.596089651883643,1.70757017609794,"Noun",64,0.96969696969697,"Noun.Name","64.2",3.1243430548507,3
"4280",4279,"crypt",15549,70,38,67,35,1.37254901960784,1.85125834871908,0.453028135431569,1.5910646070265,"Noun",71,1,"Noun","71",3.14309249086354,1
"4282",4281,"crypts",15566,5,4,5,4,0.0980392156862745,0.778151250383644,0.0476871721506915,0.698970004336019,"Noun",5,1,"Noun","5",2.0699853925281,1
"4285",4284,"cub",15588,107,68,38,27,2.09803921568627,2.03342375548695,0.810681926561755,1.83884909073726,"Noun",104,0.97196261682243,"Noun.Name","104.3",3.32525789763141,1
